id,title,verdict,field_with_diff,dataset_value,source_value,confidence_score,notes
business_00357,Alexander Krawetz,MATCH,(all),,,1.0,exact
business_00358,Alexander Kremener & Co,MATCH,(all),,,1.0,exact
business_00359,Alexander Ledermann,MATCH,(all),,,1.0,exact
business_00360,Alexander Levy,MATCH,(all),,,1.0,exact
business_00361,Alexander Neißer,MATCH,(all),,,1.0,exact
business_00362,Alexander Riesenburger,MATCH,(all),,,1.0,exact
business_00363,Alexander Rosenau,MATCH,(all),,,1.0,exact
business_00364,Alexander Rosenberg KG,MATCH,(all),,,1.0,exact
business_00365,Alexander Stern,MATCH,(all),,,1.0,exact
business_00366,Alexander und Raphael KG,MATCH,(all),,,1.0,exact
business_00367,"Alexander, Georg",MATCH,(all),,,1.0,exact
business_00368,"Alexander, Rolf",MATCH,(all),,,1.0,exact
business_00369,"Alexander, Siegfried",MATCH,(all),,,1.0,exact
business_00370,Alexander-Apotheke Leopold Scheyer,MATCH,(all),,,1.0,exact
business_00371,Alexander-Drogerie Apotheker Israel Abraham,MATCH,(all),,,1.0,exact
business_00372,Alexanderbasar GmbH,MATCH,(all),,,1.0,exact
business_00373,Alfons Goldstein,MATCH,(all),,,1.0,exact
business_00374,Alfons Hopp,MATCH,(all),,,1.0,exact
business_00375,Alfons Jacobsohn,MATCH,(all),,,1.0,exact
business_00376,Alfons Lewin,MATCH,(all),,,1.0,exact
business_00377,Alfons Salingré,MATCH,(all),,,1.0,exact
business_00378,Alfons Spitzer,MATCH,(all),,,1.0,exact
business_00379,Alfons Tausk,MATCH,(all),,,1.0,exact
business_00380,Alfr. Hamburger,MATCH,(all),,,1.0,exact
business_00381,Alfred Abraham,MATCH,(all),,,1.0,exact
business_00382,Alfred Abrahamsohn,MATCH,(all),,,1.0,exact
business_00383,Alfred Alexander,MATCH,(all),,,1.0,exact
business_00384,Alfred Arnsfeld,FIELD_DIFF,original_address,"Burgstr. 25, Berlin","Burgstr. 25 (Börse), Berlin",0.65,address_differs
business_00385,Alfred Auerbach vorm. J. Auerbach,MATCH,(all),,,1.0,exact
business_00386,Alfred Baer,MATCH,(all),,,1.0,exact
business_00387,Alfred Basch & Kestel GmbH,MATCH,(all),,,1.0,exact
business_00388,Alfred Becker,MATCH,(all),,,1.0,exact
business_00389,Alfred Benedykt,MATCH,(all),,,1.0,exact
business_00390,Alfred Boehm,FIELD_DIFF,original_address,"Hausvogteiplatz 11, Berlin","Hausvogteiplatz 11a, Berlin",0.65,address_differs
business_00391,Alfred Bornstein,MATCH,(all),,,1.0,exact
business_00392,Alfred Bornstein Bankkommission,MATCH,(all),,,1.0,exact
business_00393,Alfred Brandt & Co,MATCH,(all),,,1.0,exact
business_00394,Alfred Brüll,MATCH,(all),,,1.0,exact
business_00395,Alfred Buxbaum,MATCH,(all),,,1.0,exact
business_00396,Alfred Cohn,MATCH,(all),,,1.0,exact
business_00397,Alfred Cohn (Rembrandt-Atelier Alfred Cohn),MATCH,(all),,,1.0,exact
business_00398,Alfred Cohn Sortimentsgeschäft,MATCH,(all),,,1.0,exact
business_00399,Alfred Cohn Wäsche-Confection,MATCH,(all),,,1.0,exact
business_00400,Alfred Danziger & Co,MATCH,(all),,,1.0,exact
business_00401,Alfred Dienstfertig & Co,MATCH,(all),,,1.0,exact
business_00402,Alfred Dreifuß,MATCH,(all),,,1.0,exact
business_00403,Alfred Dreyfuss,FIELD_DIFF,original_address,"Leipziger Str. 94, Berlin","Leipziger Str. 94 (Schöneberg/Haus), Berlin",0.65,address_differs
business_00404,Alfred Drucker,MATCH,(all),,,1.0,exact
business_00405,Alfred Ehrlich,MATCH,(all),,,1.0,exact
business_00406,Alfred Elkan,MATCH,(all),,,1.0,exact
business_00407,Alfred Ellinger,MATCH,(all),,,1.0,exact
business_00408,Alfred Ephraim,MATCH,(all),,,1.0,exact
business_00409,Alfred F. Meyer,MATCH,(all),,,1.0,exact
business_00410,Alfred Feibusch,MATCH,(all),,,1.0,exact
business_00411,Alfred Heller vorm. Hugo Müller,MATCH,(all),,,1.0,exact
business_00412,Alfred Herz,MATCH,(all),,,1.0,exact
business_00413,Alfred Hirsch,FIELD_DIFF,original_address,"Ilmenaustr. 2, Berlin","Ilmenaustr. 2a, Berlin",0.65,address_differs
business_00414,Alfred Hirsch & Co,MATCH,(all),,,1.0,exact
business_00415,Alfred Hurwitz,MATCH,(all),,,1.0,exact
business_00416,Alfred Höxter,MATCH,(all),,,1.0,exact
business_00417,Alfred J. Stern,MATCH,(all),,,1.0,exact
business_00418,"Alfred Jacobsohn, Licht und Kraft",MATCH,(all),,,1.0,exact
business_00419,Alfred Jaffe,MATCH,(all),,,1.0,exact
business_00420,Alfred Jakubowski,MATCH,(all),,,1.0,exact
business_00421,Alfred Flatow,MATCH,(all),,,1.0,exact
business_00422,Alfred Frank,MATCH,(all),,,1.0,exact
business_00423,Alfred Freund & Co,MATCH,(all),,,1.0,exact
business_00424,Alfred Fuld-Traumann,MATCH,(all),,,1.0,exact
business_00425,Alfred Georg Heymann,MATCH,(all),,,1.0,exact
business_00426,Alfred Gude & Co Chemische Fabrik GmbH,MATCH,(all),,,1.0,exact
business_00427,Alfred H. Hieronymus,MATCH,(all),,,1.0,exact
business_00428,Alfred Hartbrodt,MATCH,(all),,,1.0,exact_ambiguous_2
business_00429,Alfred Hartbrodt,FIELD_DIFF,original_address,"Kurfürstendamm 96, Berlin","Königstr. 19, Berlin",0.65,address_differs
business_00429,Alfred Hartbrodt,FIELD_DIFF,startDate,1927,1933,0.6,founding year mismatch
business_00429,Alfred Hartbrodt,FIELD_DIFF,endDate,1939,1938,0.6,closing/takeover year mismatch
business_00430,Alfred Heilbronn,MATCH,(all),,,1.0,exact
business_00431,Alfred M. Cohn,MATCH,(all),,,1.0,exact
business_00432,Alfred Marcus,MATCH,(all),,,1.0,exact
business_00433,Alfred Marcus & Co,MATCH,(all),,,1.0,exact
business_00434,Alfred May,MATCH,(all),,,1.0,exact
business_00435,Alfred Mayer,MATCH,(all),,,1.0,exact
business_00436,Alfred Meseritz,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1910 Erloschen 1940 Neuenburger Str. 1a, Berlin","Neuenburger Str. 1a, Berlin",0.65,address_differs
business_00437,Alfred Meyer,MATCH,(all),,,1.0,exact
business_00438,Alfred Meyersberg,MATCH,(all),,,1.0,exact
business_00439,Alfred Mokrauer,MATCH,(all),,,1.0,exact
business_00440,Alfred Nachmann,MATCH,(all),,,1.0,exact
business_00441,Alfred Jany Schokoladen-Großhandlung,MATCH,(all),,,1.0,exact
business_00442,Alfred Karg Verwaltungsgesellschaft für Grundbesitz mbH,MATCH,(all),,,1.0,exact
business_00443,"Alfred Karg, Grundstücks-GmbH",MATCH,(all),,,1.0,exact
business_00444,Alfred Katzenstein,MATCH,(all),,,1.0,exact
business_00445,Alfred Keßler & Max Silbermann,MATCH,(all),,,1.0,exact
business_00446,Alfred Knopf Getreide & Futtermittel en gros,MATCH,(all),,,1.0,exact
business_00447,Alfred Koh,MATCH,(all),,,1.0,exact
business_00448,Alfred Krawitz,MATCH,(all),,,1.0,exact
business_00449,Alfred Kronheim & Co,MATCH,(all),,,1.0,exact
business_00450,Alfred Laski & Co Tabakwarengroßhandlung,MATCH,(all),,,1.0,exact
business_00451,Alfred Leiser,FIELD_DIFF,original_address,"und 79, Berlin","Martin-Luther-Str. 27 und 79, Berlin",0.65,address_differs
business_00452,Alfred Levy,MATCH,(all),,,1.0,exact
business_00453,Alfred Lewandowski & Co,MATCH,(all),,,1.0,exact
business_00454,Alfred Litten,MATCH,(all),,,1.0,exact
business_00455,Alfred Lobatz,MATCH,(all),,,1.0,exact
business_00456,Alfred Loewe,FIELD_DIFF,original_address,"Jägerstr. 5, Berlin","Kleine Jägerstr. 5, Berlin",0.65,address_differs
business_00457,Alfred Loewenberg & Co,MATCH,(all),,,1.0,exact
business_00458,"Alfred Loewenthal Buchdruckerei, Kunstanstalt & Plakatfabrik",MATCH,(all),,,1.0,exact
business_00459,Alfred Luft,MATCH,(all),,,1.0,exact
business_00460,Alfred M. Caher,MATCH,(all),,,1.0,exact
business_00461,Alfred Rosendahl,MATCH,(all),,,1.0,exact
business_00462,Alfred Rosenthal,MATCH,(all),,,1.0,exact
business_00463,"Alfred Sachs, Ingenieur",MATCH,(all),,,1.0,exact
business_00464,Alfred Sawady,MATCH,(all),,,1.0,exact
business_00465,Alfred Schapiro,MATCH,(all),,,1.0,exact
business_00466,Alfred Scherk Möbel-Engros-Agentur,FIELD_DIFF,original_address,"Jakobstr. 6, Berlin","Neue Jakobstr. 6, Berlin",0.65,address_differs
business_00467,Alfred Schmoller & Co,MATCH,(all),,,1.0,exact
business_00468,Alfred Schwarzkopf,MATCH,(all),,,1.0,exact
business_00469,"Alfred Schönberg, Bahnen für Schmal- und Normalspur",MATCH,(all),,,1.0,exact
business_00470,Alfred Seligmann,MATCH,(all),,,1.0,exact
business_00471,Alfred Nathusius KG,MATCH,(all),,,1.0,exact
business_00472,Alfred Nawroth & Co,MATCH,(all),,,1.0,exact
business_00473,Alfred Neustadt,FIELD_DIFF,original_address,"Burgstr. 25, Berlin","Burgstr. 25 (Börse), Berlin",0.65,address_differs
business_00474,Alfred Oschitzki,MATCH,(all),,,1.0,exact
business_00475,Alfred Peiser,MATCH,(all),,,1.0,exact
business_00476,Alfred Popper Lederfabrik,MATCH,(all),,,1.0,exact
business_00477,Alfred Preusser Nachflg.,MATCH,(all),,,1.0,exact
business_00478,Alfred Pulvermacher & Co,FIELD_DIFF,original_address,"Winterfeldtstr. 22, Berlin","Neue Winterfeldtstr. 22, Berlin",0.65,address_differs
business_00479,Alfred Reiß GmbH,MATCH,(all),,,1.0,exact
business_00480,Alfred Rosenberg,MATCH,(all),,,1.0,exact
business_00481,Alfred Seligsohn,MATCH,(all),,,1.0,exact
business_00482,Alfred Speyer,MATCH,(all),,,1.0,exact
business_00483,"Alfred Stahl, Architekt, Atelier für vornehme Wohnungseinrichtungen",MATCH,(all),,,1.0,exact
business_00484,Alfred Stein,MATCH,(all),,,1.0,exact
business_00485,Alfred Stern & Co,MATCH,(all),,,1.0,exact
business_00486,Alfred Stern GmbH,MATCH,(all),,,1.0,exact
business_00487,Alfred Sulke,MATCH,(all),,,1.0,exact
business_00488,Alfred Süßmann,MATCH,(all),,,1.0,exact
business_00489,Alfred Teutsch,MATCH,(all),,,1.0,exact
business_00490,Alfred Weinberg,MATCH,(all),,,1.0,exact
business_00491,Alfred Weinstok,MATCH,(all),,,1.0,exact
business_00492,Alfred Weiß,MATCH,(all),,,1.0,exact
business_00493,Alfred Wolfsohn,MATCH,(all),,,1.0,exact
business_00494,Alfred Zentler AG,FIELD_DIFF,original_address,"Friedrichstr. 38/40, Berlin","Neue Friedrichstr. 38/40, Berlin",0.65,address_differs
business_00495,Alfred Zielenziger,MATCH,(all),,,1.0,exact
business_00496,Ali-Bar Betriebsgesellschaft mbH,MATCH,(all),,,1.0,exact
business_00497,"Alice Glaser, in Firma Chemnitzer Strumpf",MATCH,(all),,,1.0,exact
business_00498,Alice Jolles,MATCH,(all),,,1.0,exact
business_00499,Alice Kappler,MATCH,(all),,,1.0,exact
business_00500,Alice Lewin,MATCH,(all),,,1.0,exact
business_00501,Allgemeine Gesellschaft für Bauausführungen mbH,MATCH,(all),,,1.0,exact
business_00502,Allgemeine Grund- und Bau-GmbH,FIELD_DIFF,original_address,"Friedrichstr. 103, Berlin","Friedrichstr. 103 III, Berlin",0.65,address_differs
business_00503,Allgemeine Häuserbau-Actien-Gesellschaft von 1872 Adolf Sommerfeld,MATCH,(all),,,1.0,exact
business_00504,Allgemeine Immobilien-GmbH,MATCH,(all),,,1.0,exact
business_00505,Allgemeine Rauchwaren Handelsgesellschaft mbH H. Wolff Junior,MATCH,(all),,,1.0,exact
business_00506,Allgemeine Staubvergasungs-GmbH,MATCH,(all),,,1.0,exact
business_00507,"Allgemeine Staubvergasungs-GmbH, Geschäftsf. Frl. Lichtenberg",MATCH,(all),,,1.0,exact
business_00508,Allgemeine Treuhand-Stelle für die jüdische Auswanderung GmbH,MATCH,(all),,,1.0,exact
business_00509,Alligator Lederwaren KG Adolf Schmidt & Co,MATCH,(all),,,1.0,exact
business_00510,Alma Hirschfeld,MATCH,(all),,,1.0,exact
business_00511,Alice Matzdorff,MATCH,(all),,,1.0,exact
business_00512,Alice Oelsner,MATCH,(all),,,1.0,exact
business_00513,Alice Weißblum,MATCH,(all),,,1.0,exact
business_00514,Alima Luxusschuhe Chaskiel Szydlowski,MATCH,(all),,,1.0,exact
business_00515,"Alkan, Heumann & Co GmbH",MATCH,(all),,,1.0,exact
business_00516,Alkazar Tanzpalast GmbH,MATCH,(all),,,1.0,exact
business_00517,Allegro Theaterverlag GmbH,MATCH,(all),,,1.0,exact
business_00518,Allerhand & Katz,MATCH,(all),,,1.0,exact
business_00519,Alles für die Dame Wanda Spiegel,MATCH,(all),,,1.0,exact
business_00520,Allgemeine Börsenzeitung Mylius Löwenstern,MATCH,(all),,,1.0,exact
business_00521,Alma Loewenstein,MATCH,(all),,,1.0,exact
business_00522,"Alma Polajewer, in Firma Wäsche-Verleih ""Propre""""""",MATCH,(all),,,1.0,exact
business_00523,Almana Kleider Alfred Manasse,MATCH,(all),,,1.0,exact
business_00524,Almerfa-Geschäftsbücherfabrik Alfred Meyer Nachfolger,MATCH,(all),,,1.0,exact
business_00525,"Almus, Alfred",MATCH,(all),,,1.0,exact
business_00526,Alois Adler,MATCH,(all),,,1.0,exact
business_00527,Alpex-Gesellschaft Fabrik kosmetischer Präparate Katz u. Berent,FIELD_DIFF,original_address,"Gerichtstr. 27, Berlin","Gerichtstr. 27, Berlin Elisabethstr. 36, Berlin",0.65,address_differs
business_00528,Alphons Bernstein,MATCH,(all),,,1.0,exact
business_00529,Alpo-Leder-Company GmbH,MATCH,(all),,,1.0,exact
business_00530,Alt-Berlin Grundstücksverwertungsgesellschaft mbH,MATCH,(all),,,1.0,exact
business_00531,Amandus Graetz,MATCH,(all),,,1.0,exact
business_00532,"Ambasch, Leon",MATCH,(all),,,1.0,exact
business_00533,Ambi Eigene Versicherungs GmbH,FIELD_DIFF,original_address,"Berliner-Damm , Berlin","Groß-Berliner-Damm , Berlin",0.65,address_differs
business_00534,Ambi Maschinenbau AG,FIELD_DIFF,original_address,"Tor 3, Berlin","Sturmvogelstr. Tor 3, Berlin",0.65,address_differs
business_00535,Ambi Verwaltung AG,MATCH,(all),,,1.0,exact
business_00536,Ambi Waggon- und Apparatebau AG,MATCH,(all),,,1.0,exact
business_00537,Ambros Wäscherei,MATCH,(all),,,1.0,exact
business_00538,Amelie Gorny,MATCH,(all),,,1.0,exact
business_00539,Amerikanische Corset-Mode Valfer & Co,MATCH,(all),,,1.0,exact
business_00540,Anacker & Falk,MATCH,(all),,,1.0,exact
business_00541,Altaba Hut-Gesellschaft mbH,MATCH,(all),,,1.0,exact
business_00542,Altenheim Friedrichshagen GmbH,MATCH,(all),,,1.0,exact
business_00543,Alter Abramowitz,MATCH,(all),,,1.0,exact
business_00544,Altkunst GmbH,MATCH,(all),,,1.0,exact
business_00545,Altmann & Gerson,MATCH,(all),,,1.0,exact
business_00546,Altschul & Sinzheimer,MATCH,(all),,,1.0,exact
business_00547,Altstädtische Apotheke Inh. Apotheker Berthold Kremm,MATCH,(all),,,1.0,exact
business_00548,Alwin Ilius,MATCH,(all),,,1.0,exact
business_00549,Amalie Fiedler,MATCH,(all),,,1.0,exact
business_00550,Amalien-Apotheke und Drogenhandlung Hugo Lehnsen,MATCH,(all),,,1.0,exact
business_00551,Andreas-Club Gebrüder Marcus,MATCH,(all),,,1.0,exact
business_00552,Andreas-Club Hans Marcus,MATCH,(all),,,1.0,exact
business_00553,Andreas-Drogerie,MATCH,(all),,,1.0,exact
business_00554,Anghouli & Sohn,MATCH,(all),,,1.0,exact
business_00555,Anghuli,MATCH,(all),,,1.0,exact
business_00556,Anikst & Co Warenvertriebsgesellschaft mbH,MATCH,(all),,,1.0,exact
business_00557,Anko Gamaschen GmbH,MATCH,(all),,,1.0,exact
business_00558,Anna Baran,MATCH,(all),,,1.0,exact
business_00559,Anna Bornstein,MATCH,(all),,,1.0,exact
business_00560,Anna Hahn,MATCH,(all),,,1.0,exact
business_00561,Anna Haller,MATCH,(all),,,1.0,exact
business_00562,Anna Heppner,MATCH,(all),,,1.0,exact
business_00563,Anna Hornik,MATCH,(all),,,1.0,exact
business_00564,Anna Jaffé,MATCH,(all),,,1.0,exact
business_00565,Anna Koritzer,MATCH,(all),,,1.0,exact
business_00566,Anna Michalewsky,MATCH,(all),,,1.0,exact
business_00567,Anna Planitz,MATCH,(all),,,1.0,exact
business_00568,Anna Streit,MATCH,(all),,,1.0,exact
business_00569,Anna Wagner Neuheitenvertrieb,MATCH,(all),,,1.0,exact
business_00570,Anni Wolff,MATCH,(all),,,1.0,exact
business_00571,Annie Rawitzer,MATCH,(all),,,1.0,exact
business_00572,"Annoncen-Expedition Jacques Albachary, GmbH",MATCH,(all),,,1.0,exact
business_00573,Annoncen-GmbH,MATCH,(all),,,1.0,exact
business_00574,Anschel & Co GmbH,MATCH,(all),,,1.0,exact
business_00575,Anschel Kellsohn Leder und Lederwaren,MATCH,(all),,,1.0,exact
business_00576,Anselm Perlstein,MATCH,(all),,,1.0,exact
business_00577,Anso Apparatebau GmbH,MATCH,(all),,,1.0,exact
business_00578,Anspach & Sohn,MATCH,(all),,,1.0,exact
business_00579,Antike Wohnräume GmbH,MATCH,(all),,,1.0,exact
business_00580,Antiquariat Altmann GmbH,MATCH,(all),,,1.0,exact
business_00581,Antiquitäten GmbH,MATCH,(all),,,1.0,exact
business_00582,Antivenerin GmbH,MATCH,(all),,,1.0,exact
business_00583,Anton & Alfred Lehmann AG,MATCH,(all),,,1.0,exact
business_00584,Anton Bretzel,MATCH,(all),,,1.0,exact
business_00585,Anton Honcek,MATCH,(all),,,1.0,exact
business_00586,Anton Keller & Co,MATCH,(all),,,1.0,exact
business_00587,Anton Meenen,FIELD_DIFF,original_address,"Charlottenstr. 32, Berlin","Charlottenstr. 32a, Berlin",0.65,address_differs
business_00588,Anton Meyer,MATCH,(all),,,1.0,exact
business_00589,Anton Nathan,MATCH,(all),,,1.0,exact
business_00590,Anton Nathusius,MATCH,(all),,,1.0,exact
business_00591,Anton Schlesinger,MATCH,(all),,,1.0,exact
business_00592,Anton Stratmann Kaiser Barbarossa Apotheke,MATCH,(all),,,1.0,exact
business_00593,Anton Straßburger,MATCH,(all),,,1.0,exact
business_00594,Anton Wulf,MATCH,(all),,,1.0,exact
business_00595,Apisdorf u. Co Tabak und Zigarettenfabrik GmbH,MATCH,(all),,,1.0,exact
business_00596,Apollo Wäsche-Verleih-Anstalt Dampfwäscherei Julius Moser,MATCH,(all),,,1.0,exact
business_00597,Apotecker & Günzburger,MATCH,(all),,,1.0,exact
business_00598,Apotheke Dahlem-Dorf Martin Manheim,MATCH,(all),,,1.0,exact
business_00599,Apotheke am Arminiusplatz Theodor Behusch,MATCH,(all),,,1.0,exact
business_00600,Apotheke am Hermannplatz Bruno Wolfsohn,MATCH,(all),,,1.0,exact
business_00601,Apotheke am Zoo Georg Kromolowski,MATCH,(all),,,1.0,exact
business_00602,Apotheke u. Drogenhandlung zum gekrönten schwarzen Adler Hugo Loebinger,MATCH,(all),,,1.0,exact
business_00603,Apotheke z. König Salomo Nathan Bermann Homöopathische Central Apotheke,MATCH,(all),,,1.0,exact
business_00604,Apotheke zum Eisernen Kreuz und Drogenhandlung Julius Friedländer,MATCH,(all),,,1.0,exact
business_00605,Apotheke zum goldenen Anker Ludwig Suckerow,MATCH,(all),,,1.0,exact
business_00606,Apotheke zum goldenen Hirsch Dr. Siegbert Meyer,MATCH,(all),,,1.0,exact
business_00607,Apotheker Alex Ettinger Roland Drogerie,MATCH,(all),,,1.0,exact
business_00608,Apotheker Egon Lustig,MATCH,(all),,,1.0,exact
business_00609,Apotheker Franz Koenigsberger GmbH,MATCH,(all),,,1.0,exact
business_00610,Apotheker Max Chaskel Diana-Drogerie,FIELD_DIFF,original_address,"Levetzowstr. 11, Berlin","Levetzowstr. 11a, Berlin",0.65,address_differs
business_00611,Apotheker Rosenberg,MATCH,(all),,,1.0,exact
business_00612,Apparate-Bau- und Vertriebsgesellschaft System Reisz GmbH,MATCH,(all),,,1.0,exact
business_00613,Apt Eisenhandel GmbH,MATCH,(all),,,1.0,exact
business_00614,Aquatite AG,MATCH,(all),,,1.0,exact
business_00615,Arbeiterhemden-Vertriebs-GmbH,MATCH,(all),,,1.0,exact
business_00616,Arcadia Verlag GmbH,MATCH,(all),,,1.0,exact
business_00617,Arcopharm Vertriebsgesellschaft pharmazeutischer Präparate mbH,MATCH,(all),,,1.0,exact
business_00618,Arena-Schuh- und Gamaschenfabrik Kurt Wolfsohn,MATCH,(all),,,1.0,exact
business_00619,Argus GmbH,MATCH,(all),,,1.0,exact
business_00620,Aristola Walter Losch Radio- und Sprechmaschinen Großhandlung,MATCH,(all),,,1.0,exact
business_00621,Arkady Chentow,MATCH,(all),,,1.0,exact
business_00622,Armand Wolfsohn,FIELD_DIFF,original_address,"Friedrichstr. 49, Berlin","Neue Friedrichstr. 49, Berlin",0.65,address_differs
business_00623,Armin Katz,MATCH,(all),,,1.0,exact
business_00624,Arndt & Medina Vertrieb patentierter Neuheiten,MATCH,(all),,,1.0,exact
business_00625,Arnhold'sche Vermögensverwaltung GmbH,MATCH,(all),,,1.0,exact
business_00626,Arno Kikoler,MATCH,(all),,,1.0,exact
business_00627,Arno Raßner,MATCH,(all),,,1.0,exact
business_00628,Arno Siegfeld,MATCH,(all),,,1.0,exact
business_00629,Arnold A. May,MATCH,(all),,,1.0,exact
business_00630,Arnold Ascher,MATCH,(all),,,1.0,exact
business_00631,Arnold Bachrach,MATCH,(all),,,1.0,exact
business_00632,Arnold Becker,FIELD_DIFF,original_address,"Burgstr. 25, Berlin","Burgstr. 25 (Börse), Berlin",0.65,address_differs
business_00633,Arnold Dreifuß,MATCH,(all),,,1.0,exact
business_00634,Arnold Fischer,MATCH,(all),,,1.0,exact
business_00635,"Arnold Fleischer, Damen-Mäntel",MATCH,(all),,,1.0,exact
business_00636,Arnold Friedler,MATCH,(all),,,1.0,exact
business_00637,Arnold Frischmann,MATCH,(all),,,1.0,exact
business_00638,Arnold Goldmann,MATCH,(all),,,1.0,exact
business_00639,Arnold Gutkind,MATCH,(all),,,1.0,exact
business_00640,Arnold Heller,MATCH,(all),,,1.0,exact
business_00641,Arnold Lichtenstein,MATCH,(all),,,1.0,exact
