id,title,page,old_category,new_mainBranch,new_sectorKey,match_quality
548,Alfred Krawitz,54,business,,JEWELRY_AND_PRECIOUS_METALS,exact
550,Alfred Laski & Co Tabakwarengroßhandlung,54,business,trade,FOOD_AND_BEVERAGES,exact
551,Alfred Leiser,55,business,trade,FURNITURE,exact
552,Alfred Levy,55,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
553,Alfred Lewandowski & Co,55,business,trade,FOOD_AND_BEVERAGES,exact
554,Alfred Litten,55,business,trade,TEXTILES_AND_CLOTHING,exact
556,Alfred Loewe,55,business,trade,TEXTILES_AND_CLOTHING,exact
557,Alfred Loewenberg & Co,55,business,trade,FURNITURE,exact
559,Alfred Luft,55,business,trade,TEXTILES_AND_CLOTHING,exact
563,"Alfred Sachs, Ingenieur",58,business,trade,MACHINES_AND_VEHICLES,exact
564,Alfred Sawady,58,business,,TEXTILES_AND_CLOTHING,exact
565,Alfred Schapiro,58,business,trade,TEXTILES_AND_CLOTHING,exact
566,Alfred Scherk Möbel-Engros-Agentur,58,business,trade,FURNITURE,exact
567,Alfred Schmoller & Co,58,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
568,Alfred Schwarzkopf,58,business,,HOUSEHOLD_GOODS,exact
569,"Alfred Schönberg, Bahnen für Schmal- und Normalspur",58,business,trade,METALS_AND_METAL_GOODS,exact
570,Alfred Seligmann,58,business,industry,TEXTILES_AND_CLOTHING,exact
573,Alfred Neustadt,57,business,trade,BANKS_AND_INSURANCE,exact
576,Alfred Popper Lederfabrik,57,business,industry,LEATHER_AND_SHOES,exact
578,Alfred Pulvermacher & Co,57,business,industry,PUBLISHING_AND_PRINTING,exact
579,Alfred Reiß GmbH,57,business,trade,PAPER_AND_PAPER_GOODS,exact
580,Alfred Rosenberg,57,business,trade,FOOD_AND_BEVERAGES,exact
581,Alfred Seligsohn,59,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
583,"Alfred Stahl, Architekt, Atelier für vornehme Wohnungseinrichtungen",59,business,trade,METALS_AND_METAL_GOODS,exact
584,Alfred Stein,59,business,handicraft,JEWELRY_AND_PRECIOUS_METALS,exact
585,Alfred Stern & Co,59,business,trade,TEXTILES_AND_CLOTHING,exact
586,Alfred Stern GmbH,59,business,trade,LEATHER_AND_SHOES,exact
587,Alfred Sulke,59,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
588,Alfred Süßmann,59,business,,,exact
590,Alfred Weinberg,59,business,trade,PAPER_AND_PAPER_GOODS,exact
591,Alfred Weinstok,60,business,,JEWELRY_AND_PRECIOUS_METALS,exact
592,Alfred Weiß,60,business,trade,TEXTILES_AND_CLOTHING,exact
594,Alfred Zentler AG,60,business,industry,TEXTILES_AND_CLOTHING,exact
595,Alfred Zielenziger,60,business,trade,BANKS_AND_INSURANCE,exact
596,Ali-Bar Betriebsgesellschaft mbH,60,business,,,exact
597,"Alice Glaser, in Firma Chemnitzer Strumpf",60,business,,TEXTILES_AND_CLOTHING,exact
598,Alice Jolles,60,business,trade,TEXTILES_AND_CLOTHING,exact
599,Alice Kappler,60,business,trade,TEXTILES_AND_CLOTHING,exact
600,Alice Lewin,60,business,,TEXTILES_AND_CLOTHING,exact
601,Allgemeine Gesellschaft für Bauausführungen mbH,62,business,,CONSTRUCTION,exact
602,Allgemeine Grund- und Bau-GmbH,62,business,trade,REAL_ESTATE,exact
603,Allgemeine Häuserbau-Actien-Gesellschaft von 1872 Adolf Sommerfeld,62,business,,CONSTRUCTION,exact
604,Allgemeine Immobilien-GmbH,62,business,trade,REAL_ESTATE,exact
605,Allgemeine Rauchwaren Handelsgesellschaft mbH H. Wolff Junior,62,business,trade,TEXTILES_AND_CLOTHING,exact
607,"Allgemeine Staubvergasungs-GmbH, Geschäftsf. Frl. Lichtenberg",62,business,,MACHINES_AND_VEHICLES,exact
609,Alligator Lederwaren KG Adolf Schmidt & Co,62,business,trade,LEATHER_AND_SHOES,exact
611,Alice Matzdorff,61,business,handicraft,PHOTOGRAPHY_AND_FILM,exact
615,"Alkan, Heumann & Co GmbH",61,business,trade,TEXTILES_AND_CLOTHING,exact
616,Alkazar Tanzpalast GmbH,61,business,,,exact
617,Allegro Theaterverlag GmbH,61,business,industry,PUBLISHING_AND_PRINTING,exact
618,Allerhand & Katz,61,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
619,Alles für die Dame Wanda Spiegel,61,business,trade,TEXTILES_AND_CLOTHING,exact
623,Almana Kleider Alfred Manasse,63,business,industry,TEXTILES_AND_CLOTHING,exact
624,Almerfa-Geschäftsbücherfabrik Alfred Meyer Nachfolger,63,business,industry,PAPER_AND_PAPER_GOODS,exact
627,Alpex-Gesellschaft Fabrik kosmetischer Präparate Katz u. Berent,63,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
628,Alphons Bernstein,63,business,trade,BANKS_AND_INSURANCE,exact
630,Alt-Berlin Grundstücksverwertungsgesellschaft mbH,63,business,trade,REAL_ESTATE,exact
632,"Ambasch, Leon",65,business,,JEWELRY_AND_PRECIOUS_METALS,exact
633,Ambi Eigene Versicherungs GmbH,65,business,trade,BANKS_AND_INSURANCE,exact
634,Ambi Maschinenbau AG,65,business,industry,MACHINES_AND_VEHICLES,exact
635,Ambi Verwaltung AG,65,business,industry,MACHINES_AND_VEHICLES,exact
639,Amerikanische Corset-Mode Valfer & Co,65,business,trade,TEXTILES_AND_CLOTHING,exact
641,Altaba Hut-Gesellschaft mbH,64,business,trade,TEXTILES_AND_CLOTHING,exact
643,Alter Abramowitz,64,business,trade,TEXTILES_AND_CLOTHING,exact
644,Altkunst GmbH,64,business,trade,BOOKS_AND_ART,exact
646,Altschul & Sinzheimer,64,business,industry,TEXTILES_AND_CLOTHING,exact
647,Altstädtische Apotheke Inh. Apotheker Berthold Kremm,64,business,trade,PHARMACIES,exact
648,Alwin Ilius,64,business,,,exact
650,Amalien-Apotheke und Drogenhandlung Hugo Lehnsen,64,business,trade,PHARMACIES,exact
651,Andreas-Club Gebrüder Marcus,66,business,trade,TEXTILES_AND_CLOTHING,exact
652,Andreas-Club Hans Marcus,66,business,trade,TEXTILES_AND_CLOTHING,exact
653,Andreas-Drogerie,66,business,,CHEMICALS_AND_PHARMACEUTICALS,exact
654,Anghouli & Sohn,66,business,trade,TEXTILES_AND_CLOTHING,exact
655,Anghuli,66,business,,,exact
656,Anikst & Co Warenvertriebsgesellschaft mbH,66,business,trade,OTHER,exact
657,Anko Gamaschen GmbH,66,business,industry,TEXTILES_AND_CLOTHING,exact
659,Anna Bornstein,66,business,,FOOD_AND_BEVERAGES,exact
662,Anna Heppner,67,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
663,Anna Hornik,67,business,industry,TEXTILES_AND_CLOTHING,exact
664,Anna Jaffé,67,business,trade,PAPER_AND_PAPER_GOODS,exact
667,Anna Planitz,67,business,trade,FURNITURE,exact
668,Anna Streit,67,business,,,exact
669,Anna Wagner Neuheitenvertrieb,67,business,trade,OTHER,exact
670,Anni Wolff,67,business,industry,TEXTILES_AND_CLOTHING,exact
671,Annie Rawitzer,68,business,,JEWELRY_AND_PRECIOUS_METALS,exact
673,Annoncen-GmbH,68,business,services,ADVERTISING,exact
675,Anschel Kellsohn Leder und Lederwaren,68,business,trade,LEATHER_AND_SHOES,exact
677,Anso Apparatebau GmbH,68,business,industry,MACHINES_AND_VEHICLES,exact
678,Anspach & Sohn,68,business,industry,TEXTILES_AND_CLOTHING,exact
679,Antike Wohnräume GmbH,68,business,trade,BOOKS_AND_ART,exact
680,Antiquariat Altmann GmbH,68,business,trade,BOOKS_AND_ART,exact
681,Antiquitäten GmbH,69,business,trade,BOOKS_AND_ART,exact
683,Anton & Alfred Lehmann AG,69,business,industry,MACHINES_AND_VEHICLES,exact
684,Anton Bretzel,69,business,trade,TEXTILES_AND_CLOTHING,exact
685,Anton Honcek,69,business,,,exact
687,Anton Meenen,69,business,trade,TEXTILES_AND_CLOTHING,exact
689,Anton Nathan,69,business,trade,MACHINES_AND_VEHICLES,exact
690,Anton Nathusius,69,business,industry,TEXTILES_AND_CLOTHING,exact
691,Anton Schlesinger,70,business,trade,BANKS_AND_INSURANCE,exact
692,Anton Stratmann Kaiser Barbarossa Apotheke,70,business,trade,PHARMACIES,exact
693,Anton Straßburger,70,business,,,exact
696,Apollo Wäsche-Verleih-Anstalt Dampfwäscherei Julius Moser,70,business,services,TEXTILES_AND_CLOTHING,exact
697,Apotecker & Günzburger,70,business,trade,TEXTILES_AND_CLOTHING,exact
699,Apotheke am Arminiusplatz Theodor Behusch,70,business,trade,PHARMACIES,exact
700,Apotheke am Hermannplatz Bruno Wolfsohn,70,business,trade,PHARMACIES,exact
702,Apotheke u. Drogenhandlung zum gekrönten schwarzen Adler Hugo Loebinger,71,business,trade,PHARMACIES,exact
703,Apotheke z. König Salomo Nathan Bermann Homöopathische Central Apotheke,71,business,trade,PHARMACIES,exact
704,Apotheke zum Eisernen Kreuz und Drogenhandlung Julius Friedländer,71,business,trade,PHARMACIES,exact
705,Apotheke zum goldenen Anker Ludwig Suckerow,71,business,trade,PHARMACIES,exact
706,Apotheke zum goldenen Hirsch Dr. Siegbert Meyer,71,business,trade,PHARMACIES,exact
707,Apotheker Alex Ettinger Roland Drogerie,71,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
708,Apotheker Egon Lustig,71,business,trade,PHARMACIES,exact
709,Apotheker Franz Koenigsberger GmbH,71,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
710,Apotheker Max Chaskel Diana-Drogerie,71,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
711,Apotheker Rosenberg,72,business,,FOOD_AND_BEVERAGES,exact
712,Apparate-Bau- und Vertriebsgesellschaft System Reisz GmbH,72,business,industry,MACHINES_AND_VEHICLES,exact
713,Apt Eisenhandel GmbH,72,business,trade,METALS_AND_METAL_GOODS,exact
716,Arcadia Verlag GmbH,72,business,industry,PUBLISHING_AND_PRINTING,exact
718,Arena-Schuh- und Gamaschenfabrik Kurt Wolfsohn,72,business,industry,LEATHER_AND_SHOES,exact
720,Aristola Walter Losch Radio- und Sprechmaschinen Großhandlung,72,business,trade,MACHINES_AND_VEHICLES,exact
721,Arkady Chentow,73,business,trade,TEXTILES_AND_CLOTHING,exact
722,Armand Wolfsohn,73,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
725,Arnhold'sche Vermögensverwaltung GmbH,73,business,trade,BANKS_AND_INSURANCE,exact
726,Arno Kikoler,73,business,,PHOTOGRAPHY_AND_FILM,exact
727,Arno Raßner,73,business,,,exact
728,Arno Siegfeld,73,business,trade,METALS_AND_METAL_GOODS,exact
730,Arnold Ascher,73,business,trade,TEXTILES_AND_CLOTHING,exact
731,Arnold Bachrach,74,business,,ELECTRICAL_GOODS,exact
732,Arnold Becker,74,business,trade,BANKS_AND_INSURANCE,exact
733,Arnold Dreifuß,74,business,trade,LEATHER_AND_SHOES,exact
734,Arnold Fischer,74,business,trade,BANKS_AND_INSURANCE,exact
736,Arnold Friedler,74,business,,TEXTILES_AND_CLOTHING,exact
737,Arnold Frischmann,74,business,trade,TEXTILES_AND_CLOTHING,exact
738,Arnold Goldmann,74,business,trade,TEXTILES_AND_CLOTHING,exact
739,Arnold Gutkind,74,business,trade,FOOD_AND_BEVERAGES,exact
741,Arnold Lichtenstein,75,business,trade,TEXTILES_AND_CLOTHING,exact
742,Arnold Lippmann Inh. David Lippmann,75,business,trade,FOOD_AND_BEVERAGES,exact
748,Arnold Obersky AG,75,business,industry,TEXTILES_AND_CLOTHING,exact
749,Arnold Obersky GmbH Mieder- und Wäschefabrik,75,business,industry,TEXTILES_AND_CLOTHING,exact
750,Arnold Ritzewoller,75,business,trade,TEXTILES_AND_CLOTHING,exact
752,Arnold Türk,76,business,trade,TEXTILES_AND_CLOTHING,exact
753,Arnold Wangenheim,76,business,trade,LEATHER_AND_SHOES,exact
758,Aron Glaser,76,business,,TEXTILES_AND_CLOTHING,exact
759,Aron Hirsch & Sohn,76,business,trade,METALS_AND_METAL_GOODS,exact
760,Aron Hirschfeld,76,business,,FOOD_AND_BEVERAGES,exact
761,Aron Hoffmann,77,business,trade,FURNITURE,exact
762,Aron Katz Söhne,77,business,trade,FOOD_AND_BEVERAGES,exact
763,Aron Robak,77,business,trade,FURNITURE,exact
766,Aron Salomon,77,business,trade,BANKS_AND_INSURANCE,exact
768,Aronheim & Horwitz,77,business,industry,TEXTILES_AND_CLOTHING,exact
770,Arsa Textil- und Wirkwarengesellschaft mbH,77,business,trade,TEXTILES_AND_CLOTHING,exact
771,Arthur Abraham,78,business,trade,TEXTILES_AND_CLOTHING,exact
772,Arthur Abrahamsohn,78,business,trade,BANKS_AND_INSURANCE,exact
774,Arthur Auerhann,78,business,trade,FOOD_AND_BEVERAGES,exact
775,Arthur Behrendt Nachf. GmbH,78,business,industry,TEXTILES_AND_CLOTHING,exact
778,Arthur Buchholz,78,business,trade,BANKS_AND_INSURANCE,exact
782,Arthur Hirschfeld & Co,81,business,trade,BANKS_AND_INSURANCE,exact
783,Arthur Jachmann,81,business,trade,TEXTILES_AND_CLOTHING,exact
785,Arthur Jacoby GmbH,81,business,trade,METALS_AND_METAL_GOODS,exact
787,Arthur Katzenellenbogen & Co GmbH,81,business,,,exact
788,Arthur Kiewe,81,business,trade,METALS_AND_METAL_GOODS,exact
789,Arthur Klein,81,business,trade,FOOD_AND_BEVERAGES,exact
791,"Arthur Geibel, Diplom-Kaufmann",80,business,,,exact
796,Arthur Grimisch (Arthur Grzymisch),80,business,industry,TEXTILES_AND_CLOTHING,exact
797,Arthur Hanff,80,business,trade,MACHINES_AND_VEHICLES,exact
799,Arthur Heymann,80,business,trade,TEXTILES_AND_CLOTHING,exact
801,Arthur Dahlheim Gemälde Salons vereinigter Künstler,79,business,trade,BOOKS_AND_ART,exact
802,Arthur Ernsthal,79,business,trade,HOUSEHOLD_GOODS,exact
803,Arthur Fabian,79,business,trade,BANKS_AND_INSURANCE,exact
805,Arthur Fabian & Co KG in Liquidation,79,business,trade,BANKS_AND_INSURANCE,exact
806,Arthur Fabisch Fabrikation feiner Seifen und Parfümerien GmbH,79,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
808,Arthur Friedmann,79,business,trade,OTHER,exact
809,Arthur Fuß,79,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
810,Arthur Gadiel,79,business,industry,TEXTILES_AND_CLOTHING,exact
811,Arthur Mannheim,83,business,trade,FOOD_AND_BEVERAGES,exact
812,Arthur Marcus,83,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
816,Arthur Meyer,83,business,trade,OTHER,exact
817,Arthur Moral,83,business,trade,TEXTILES_AND_CLOTHING,exact
818,Arthur Moses,83,business,trade,TEXTILES_AND_CLOTHING,exact
819,"Arthur Myrants, Ingenieur",83,business,handicraft,CONSTRUCTION,exact
820,Arthur Oelsner,83,business,,FOOD_AND_BEVERAGES,exact
821,Arthur Peck,84,business,trade,TEXTILES_AND_CLOTHING,exact
823,Arthur Rautenberg & Co,84,business,trade,TEXTILES_AND_CLOTHING,exact
826,Arthur Rund,84,business,trade,TEXTILES_AND_CLOTHING,exact
829,"Arthur Salomon, Damenwäsche-Fabrikation",84,business,industry,TEXTILES_AND_CLOTHING,exact
830,Arthur Salzmann,84,business,trade,FOOD_AND_BEVERAGES,exact
833,Arthur Lehmann & Co,82,business,trade,BANKS_AND_INSURANCE,exact
837,Arthur Leyser Herren Confection,82,business,trade,TEXTILES_AND_CLOTHING,exact
838,Arthur Lichtenstein,82,business,services,ADVERTISING,exact
841,Arthur Wasservogel GmbH,86,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
842,Arthur Weisselborn,86,business,,LEATHER_AND_SHOES,exact
844,Arthur Wittekind,86,business,trade,BOOKS_AND_ART,exact
845,Arthur Wolff & Katz,86,business,trade,TEXTILES_AND_CLOTHING,exact
847,Arthur Z. Levy,86,business,trade,BANKS_AND_INSURANCE,exact
848,Arthur Zerkowski GmbH,86,business,trade,TEXTILES_AND_CLOTHING,exact
849,Arthur Zirker,86,business,,TEXTILES_AND_CLOTHING,exact
850,Artiphon-Record Herrmann Eisner GmbH,86,business,industry,ELECTRICAL_GOODS,exact
851,Artur Bander,87,business,,,exact
853,Artur Caesar Behrendt,87,business,trade,REAL_ESTATE,exact
854,Artur Calmon,87,business,trade,TEXTILES_AND_CLOTHING,exact
855,Artur Fraenkel & Co,87,business,trade,TEXTILES_AND_CLOTHING,exact
856,Artur Friede,87,business,trade,TEXTILES_AND_CLOTHING,exact
857,Artur Kreisberg,87,business,trade,TEXTILES_AND_CLOTHING,exact
858,"Artur Okonski, Schuhgroßhandlung",87,business,trade,LEATHER_AND_SHOES,exact
859,Artur Rabow,87,business,trade,TEXTILES_AND_CLOTHING,exact
860,Artur Schoenherz,87,business,trade,TEXTILES_AND_CLOTHING,exact
861,Arthur Samulon,85,business,industry,TEXTILES_AND_CLOTHING,exact
862,Arthur Samulon Grundstücks GmbH,85,business,services,REAL_ESTATE,exact
863,Arthur Schindler,85,business,trade,TEXTILES_AND_CLOTHING,exact
864,Arthur Scholem,85,business,handicraft,PUBLISHING_AND_PRINTING,exact
866,Arthur Schwarzer,85,business,,BOOKS_AND_ART,exact
873,Ascher GmbH,88,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
880,Astria Herrenkleidung GmbH,88,business,trade,TEXTILES_AND_CLOTHING,exact
883,"Atlasz, Arnold",90,business,,TEXTILES_AND_CLOTHING,exact
884,Atomiseur Gesellschaft für rationelle Zahn- und Mundpflege mbH,90,business,industry,MACHINES_AND_VEHICLES,exact
885,Atrax GmbH,90,business,,,exact
886,Audiowerk D. S. Loewe GmbH,90,business,industry,MACHINES_AND_VEHICLES,exact
887,Auerbach & Nachmann,90,business,industry,FURNITURE,exact
888,Auerbach & Steinitz,90,business,trade,TEXTILES_AND_CLOTHING,exact
890,August Benjamin Blusenfabrikation,90,business,trade,TEXTILES_AND_CLOTHING,exact
892,Atelier Arzt,89,business,,PHOTOGRAPHY_AND_FILM,exact
893,Atelier Hano,89,business,services,ADVERTISING,exact
895,"Atelier Werbesim, Kurt Simonsohn",89,business,,ADVERTISING,exact
897,Atlanta-Medica GmbH,89,business,industry,FURNITURE,exact
899,Atlantis-Film GmbH,89,business,trade,PHOTOGRAPHY_AND_FILM,exact
900,Atlas GmbH,89,business,trade,METALS_AND_METAL_GOODS,exact
903,Autogena Schweißindustrielle GmbH,93,business,trade,METALS_AND_METAL_GOODS,exact
904,Autohaus Bismarckstraße Muck & Pohle,93,business,trade,MACHINES_AND_VEHICLES,exact
905,Automaten-Restaurant Alexanderplatz Benno Einfeld,93,business,services,RESTAURANTS,exact
909,"Awia Steppdecken-Fabrikation, GmbH",93,business,industry,TEXTILES_AND_CLOTHING,exact
910,B. & E. Sachs,93,business,trade,BANKS_AND_INSURANCE,exact
912,"Auguste Viktoria Apotheke, Rehwald & Weiß",92,business,trade,PHARMACIES,exact
913,Auguste Zyka,92,business,,TEXTILES_AND_CLOTHING,exact
914,Auktionshaus am Reichskanzlerplatz GmbH,92,business,trade,BOOKS_AND_ART,exact
915,"Ausschnitt, Textilien",92,business,,,exact
916,Austrocknungsgesellschaft Erfolg mbH,92,business,,CONSTRUCTION,exact
917,Auto-Haus Chausseestraße 31 GmbH,92,business,trade,MACHINES_AND_VEHICLES,exact
919,Auto-Product GmbH,92,business,trade,MACHINES_AND_VEHICLES,exact
921,August Brünell,91,business,industry,METALS_AND_METAL_GOODS,exact
922,August Burg,91,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
923,"August Franz, vormals Leo Raphael",91,business,,FOOD_AND_BEVERAGES,exact
924,August Knoche-Wallwitz GmbH,91,business,trade,FOOD_AND_BEVERAGES,exact
926,August Lucas,91,business,trade,TEXTILES_AND_CLOTHING,exact
929,Augusta Hausverwaltungs- und Grunderwerbs-AG,91,business,services,REAL_ESTATE,exact
930,Auguste Braß,91,business,,,exact
931,B. & J. Barkowsky,94,business,trade,TEXTILES_AND_CLOTHING,exact
932,B. & J. Moses,94,business,trade,TEXTILES_AND_CLOTHING,exact
933,B. & L. Weinstein,94,business,trade,LEATHER_AND_SHOES,exact
935,B. B. Berufs-Bekleidung Waldstein & Co,94,business,industry,TEXTILES_AND_CLOTHING,exact
938,B. E. G. Berliner Einheitspreis-GmbH,94,business,trade,OTHER,exact
939,B. Emanuel & Co,94,business,trade,TEXTILES_AND_CLOTHING,exact
940,B. Feder,94,business,trade,FURNITURE,exact
942,B. Fink & Co,95,business,trade,TEXTILES_AND_CLOTHING,exact
944,B. Hecht,95,business,trade,LEATHER_AND_SHOES,exact
947,B. Levin GmbH,95,business,industry,TEXTILES_AND_CLOTHING,exact
948,B. Levy,95,business,trade,TEXTILES_AND_CLOTHING,exact
949,B. Lewkowitz,95,business,trade,TEXTILES_AND_CLOTHING,exact
950,B. Magidson & Co,95,business,trade,TEXTILES_AND_CLOTHING,exact
952,B. Roos & Co,96,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
953,B. Rosenberg & Co,96,business,industry,TEXTILES_AND_CLOTHING,exact
954,"B. Schreiber, in Firma  Frauenstolz",96,business,,TEXTILES_AND_CLOTHING,exact
957,B. Sulmann & Co,96,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
960,B. Wolff,96,business,trade,TEXTILES_AND_CLOTHING,exact
961,B. Zacharek,97,business,,TEXTILES_AND_CLOTHING,exact
962,B. Zander & Co,97,business,trade,LEATHER_AND_SHOES,exact
964,BETEHA Berliner Textil-Handelsgesellschaft Anton Lankes & Co,97,business,trade,TEXTILES_AND_CLOTHING,exact
965,Bach & Mahlow,97,business,industry,MACHINES_AND_VEHICLES,exact
966,Bachborg-Reisen,97,business,,TRANSPORTATION,exact
967,Bacher & Leon,97,business,trade,TEXTILES_AND_CLOTHING,exact
968,Bachmann & Loewenstein,97,business,trade,TEXTILES_AND_CLOTHING,exact
969,Bachmann & Wolffheim,97,business,handicraft,TEXTILES_AND_CLOTHING,exact
970,Bachsaal,97,business,,,exact
971,"Badasch, Max",98,business,,,exact
972,Baden Grundstücksgesellschaft mbH,98,business,trade,REAL_ESTATE,exact
974,Baer & Salomon,98,business,industry,LEATHER_AND_SHOES,exact
975,Baer & Stein Metallwaren-Fabrik AG,98,business,industry,METALS_AND_METAL_GOODS,exact
