id,title,address,owner,business_type,registration_info,raw_text,source_url,batch_file,startDate,endDate
business_01100,Berliner Luffawaren Fabrik Louis Rosenberg,"Brandenburgstr. 69, Berlin",,,,,,,1906-01-01,1937-12-31
business_01073,Berliner Produktenspeicher Werner Reiwald,"Wusterhausener Str. 14, Berlin",,,,,,,1928-01-01,1943-12-31
business_01076,Berliner Rollgesellschaft mbH,Berliner Rollgesellschaft mbH Berliner Rollgesellschaft mbH (13.05.1932) transportation,,,,,,,1932-01-01,1936-12-31
business_01105,Berliner Tageblatt Rudolf Mosse,"Jerusalemer Str. 46/49, Berlin",,,,,,,1901-01-01,1938-12-31
business_01107,Berliner Velvetfabrik M. Mengers & Söhne AG,"Köpenicker Str. 18/20, Berlin",,,,,,,1905-01-01,1939-12-31
business_01109,Berliner Walkextrakt- und Fettfabrik GmbH,"Kaiser-Wilhelm-Str. 81/83, Berlin",,,,,,,1919-01-01,1938-12-31
business_01127,Berliner Öl- und Reifenvertrieb Josef Goldberg,"Graetzstr. 42/43, Berlin",,,,,,,1937-01-01,1939-12-31
business_01130,Berlinische Immobilien-Kredit-Anstalt AG,"Königin-Augusta-Str. 13, Berlin",,,,,,,1924-01-01,1938-12-31
business_01111,Berlinische Verlagsanstalt GmbH,"Reichspietschufer 76, Berlin",,,,,,,1903-01-01,1937-12-31
business_01118,Bernhard Arenstein,"Bernhard Arenstein textiles and clothing Rathenower Str.  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_01151,Bernhard Bendit,"Bernhard Bendit textiles and clothing Passauer Str.  17, Berlin",,,,,,,1900-01-01,1945-12-31
business_01153,Bernhard Bremmler,"Bernhard Bremmler Augsburger Str.  44, Berlin",,,,,,,1900-01-01,1945-12-31
business_01159,Bernhard Coper,"Replowplatz 8, Berlin",,,,,,,1937-01-01,1940-12-31
business_01134,Bernhard Francke,"Bernhard Francke publishing and printing Skalitzer Str.  136, Berlin",,,,,,,1900-01-01,1945-12-31
business_01165,Bernhard Rainer,"Bernhard Rainer chemicals and pharmaceuticals Wiener Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_01167,Bernhard Rosenstein,"Lothringer Str. 34/35, Berlin",,,,,,,1919-01-01,1940-12-31
business_01172,"Bernhard Schumann, Eisdiele","Eisdiele Hermannplatz, Berlin",,,,,,,1900-01-01,1945-12-31
business_01174,Bernhard Tannenbaum,"Rosenthaler Str. 16/17, Berlin",,,,,,,1922-01-01,1936-12-31
business_01176,Bernhard Wolkowitz,"Nettelbeckstr. 7/8, Berlin",,,,,,,1928-01-01,1937-12-31
business_01183,"Bernhardt, Hans","Hans Freisinger Str. 14, Berlin",,,,,,,1900-01-01,1945-12-31
business_01190,"Bernstein, Emma","Emma Meraner Str. 6, Berlin",,,,,,,1900-01-01,1945-12-31
business_01191,"Bernstein, Mylius","Bernstein, Mylius Dortmunder Str. 3, II.,,  Berlin",,,,,,,1900-01-01,1945-12-31
business_01204,Bertha Kallmann,"Bertha Kallmann Rosenheimer Str.  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_01207,Berthold Blumenau Futterstoffe-Ausrüstung-GmbH,"Meineckestr. 25, Berlin",,,,,,,1932-01-01,1936-12-31
business_01209,Berthold Blumenhein,"Wallnertheaterstr. 23, Berlin",,,,,,,1913-01-01,1935-12-31
business_01214,Berthold Hirschfeldt,"Derflinger Str. 22, Berlin",,,,,,,1930-01-01,1938-12-31
business_01219,Berthold Metzger,"Wilmersdorfer Str. 60/61, Berlin",,,,,,,1933-01-01,1933-12-31
business_01243,Betty Ephraim,"Betty Ephraim textiles and clothing Joachim-Friedrich-Str.  20, Berlin",,,,,,,1900-01-01,1945-12-31
business_01244,Betty Fraenkel,"technische Artikel Landsberger Allee  138, Berlin",,,,,,,1900-01-01,1945-12-31
business_01245,Betty Fraenkel,"Betty Fraenkel Landsberger Allee  138, Berlin",,,,,,,1900-01-01,1945-12-31
business_01247,Betty Jacobsohn,"Betty Jacobsohn Innsbrucker Str.  40, Berlin",,,,,,,1900-01-01,1945-12-31
business_01232,Betty Wolffsohn,"Betty Wolffsohn publishing and printing Eisenacher Str.  22, Berlin",,,,,,,1900-01-01,1945-12-31
business_01233,"Beuthner, Hertha","Beuthner, Hertha Badensche Str. 54, G. I.,,  Berlin",,,,,,,1900-01-01,1945-12-31
business_01234,"Beutler, Willi","Willi Bozener Str. 18, Berlin",,,,,,,1900-01-01,1945-12-31
business_01235,Bewässerungsgesellschaft Palästina mbH,,,,,,,,1911-01-01,1935-12-31
business_01269,Bierhaus Kurfürstendamm GmbH,"Kurfüstendamm 101, Berlin",,,,,,,1932-01-01,1932-12-31
business_01282,Binnenländische Fischkonservenfabrik GmbH,"Roederstr. 26, Berlin",,,,,,,1938-01-01,1938-12-31
business_01289,"Blankenburg, Wilhelm","Wilhelm Flensburger Str. 10, Berlin",,,,,,,1900-01-01,1945-12-31
business_01290,Blasbalg & Schneider,"Prenzlauer Str. 41, Berlin",,,,,,,1920-01-01,1938-12-31
business_01271,"Blaschke, Eugen","Eugen advertising Nürnberger Str. 66, Berlin",,,,,,,1900-01-01,1945-12-31
business_01272,Blaue Apotheke Edmund Schirokauer,"Dahlwitzplatz 6, Berlin",,,,,,,1931-01-01,1936-12-31
business_01273,Blaues Schuhhaus,"Blaues Schuhhaus leather and shoes Wilmersdorfer Str.  10, Berlin",,,,,,,1900-01-01,1945-12-31
business_01274,"Blaut, Kurt","Kurt used goods Heilbronner Str. 9, Berlin",,,,,,,1900-01-01,1945-12-31
business_01275,Bleibtreu Maier & Co,"Unter den Linden 56, Berlin",,,,,,,1923-01-01,1938-12-31
business_01277,"Bleiweiß (oder Bleiweiss), Toni","Toni textiles and clothing Berliner Allee 238, Berlin",,,,,,,1900-01-01,1945-12-31
business_01293,"Bloch, Eva","Eva Rosenheimer Str. 13, Berlin",,,,,,,1900-01-01,1945-12-31
business_01299,Blum & Abt,"Bischofstr. 19, Berlin",,,,,,,1919-01-01,1939-12-31
business_01300,"Blum, Adolf","Adolf Landshuter Str. 4, Berlin",,,,,,,1900-01-01,1945-12-31
business_01311,Blumen Barisch,"Blumen Barisch Pariser Str.  39, Berlin",,,,,,,1900-01-01,1945-12-31
business_01312,"Blumenau, Oskar","Oskar Speyrer Str. 24, Berlin",,,,,,,1900-01-01,1945-12-31
business_01315,"Blumenfeld, Moritz","Moritz jewelry and precious metals Eisenacher Str. 37, Berlin",,,,,,,1900-01-01,1945-12-31
business_01317,Blumenhaus Hildegard,"Blumenhaus Hildegard Berliner Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_01319,"Blumenreich, Eugen","Eugen Martin-Luther-Str. 16, Berlin",,,,,,,1900-01-01,1945-12-31
business_01302,"Blumenthal, Nathan","Melanchtonstr. 17, Berlin",,,,,,,1900-01-01,1945-12-31
business_01303,Blumner's Wiener Moden,"s Wiener Moden textiles and clothing Bayerischer Platz  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_01308,"Boas, Fritz","Fritz Lindauer Str. 4, Berlin",,,,,,,1900-01-01,1945-12-31
business_01322,Bodengesellschaft Saarbrückerstraße AG,"Saarbrücker Str. 20/21, Berlin",,,,,,,1922-01-01,1942-12-31
business_01324,Bodlaender & Co,"Neuer Markt 16, Berlin",,,,,,,1933-01-01,1939-12-31
business_01330,"Bonwitt, Else","technische Artikel Bamberger Str. 18, Berlin",,,,,,,1900-01-01,1945-12-31
business_01342,Borchardt & Flanzreich,"e Frankfurter Str. 10, Berlin",,,,,,,1924-01-01,1941-12-31
business_01337,Braduco Strickwarenfabrik Brand & Co,"Neue Schönhausenstr 3, Berlin",,,,,,,1936-01-01,1936-12-31
business_01338,Bragus Handelsgesellschaft mbH,"Wilhelmsaue 4, Berlin",,,,,,,1925-01-01,1940-12-31
business_01339,Brahn & Blumenthal,"Heiligegeiststr. 43/44, Berlin",,,,,,,1901-01-01,1937-12-31
business_01373,"Brauer, Rudolf","Rudolf Burchardt Str. 9, Berlin",,,,,,,1900-01-01,1945-12-31
business_01377,"Braun, Eisenwarenhändler","Eisenwarenhändler Brauner Weg  29, Berlin",,,,,,,1900-01-01,1945-12-31
business_01378,"Braun, Leo Friedrich","Leo Friedrich transportation Bochumer Str. 14, Berlin",,,,,,,1900-01-01,1945-12-31
business_01363,"Breslauer, Albert","Albert textiles and clothing Dortmunder Str. 8, Berlin",,,,,,,1900-01-01,1945-12-31
business_01364,Bresser & Apelbaum,"Jerusalemer Str. 19/20, Berlin",,,,,,,1924-01-01,1939-12-31
business_01392,Briske & Prohl,"Potsdamer Str. 10/11, Berlin",,,,,,,1910-01-01,1941-12-31
business_01393,"Brody, Adele","Adele textiles and clothing Freisinger Str. 2, Berlin",,,,,,,1900-01-01,1945-12-31
business_01394,"Broh, Louis","Louis textiles and clothing Bamberger Str. 30, Berlin",,,,,,,1900-01-01,1945-12-31
business_01395,"Broh, Walther","Walther Bamberger Str. 30, Berlin",,,,,,,1900-01-01,1945-12-31
business_01396,Brokerhoff & Lipschütz,"Frommelstr. 1, Berlin",,,,,,,1910-01-01,1936-12-31
business_01397,Broni Teichberg,"Nettelbeckstr. 7/8, Berlin",,,,,,,1934-01-01,1940-12-31
business_01383,Bruno Berg,"Bruno Berg Augsburger Str.  47, Berlin",,,,,,,1900-01-01,1945-12-31
business_01384,Bruno Bernstein,"Bruno Bernstein textiles and clothing Reinickendorfer Str., Berlin",,,,,,,1900-01-01,1945-12-31
business_01385,Bruno Bohne,"( Trade ) Eingetragen im Handelsregister/ Gründung 1926 Erloschen 1938 Burgstr. ,  Berlin",,,,,,,1926-01-01,1938-12-31
business_01386,Bruno Cassirer,"Derflinger Str. 15, Berlin",,,,,,,1901-01-01,1939-12-31
business_01422,Bruno Jacobsohn,"Bruno Jacobsohn Woldenberger Str.  32, Berlin",,,,,,,1900-01-01,1945-12-31
business_01428,Bruno Lazarus,"Bruno Lazarus pharmacies Elsasser Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_01414,Bruno Pollack,"Raupachstr.  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_01404,"Brüder Bergmann, Damen- und Herrenbekleidung","Heiligegeiststr. 23, Berlin",,,,,,,1932-01-01,1939-12-31
business_01409,"Brühl, Hedwig geb. Wasser","Wasser textiles and clothing Freisinger str. 5, Berlin",,,,,,,1900-01-01,1945-12-31
business_01438,Buchhandlung am Zoo Fritz Ring,"Joachimsthaler Str. 43/44, Berlin",,,,,,,1909-01-01,1937-12-31
business_01442,"Buium, Oskar","Buium, Oskar advertising Elberfelder Str. 20, b/Witt,,  Berlin",,,,,,,1900-01-01,1945-12-31
business_01446,"Bureaubia mbH, Gesellschaft für moderne Bureauartikel und andere Neuheiten","Junkerstr. 1, Berlin",,,,,,,1924-01-01,1936-12-31
business_01448,Burkhardt Kaffee,"Burkhardt Kaffee Nahrungs- und Genussmittel Düsseldorfer Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_01450,"Busse, Vilma","Busse, Vilma restaurants Aschaffenburger Str. 6, ptr.,,  Berlin",,,,,,,1900-01-01,1945-12-31
business_01455,Béla Rott,"la Rott pharmacies Martin-Luther-Str.  77, Berlin",,,,,,,1900-01-01,1945-12-31
business_01456,Béla Steingießer,"er textiles and clothing Elsasser Str.  43, Berlin",,,,,,,1900-01-01,1945-12-31
business_01457,Böhm & Bormann,"Kaiserkorse 001, Berlin",,,,,,,1937-01-01,1938-12-31
business_01465,Büro Simon Presse- und Nachrichtendienst GmbH,"Zähriger Str. 33, Berlin",,,,,,,1925-01-01,1937-12-31
business_01467,Bürohaus Potsdamer Straße 26a und 26b GmbH,"Bürohaus Potsdamer Straße 26a 62, Berlin",,,,,,,1922-01-01,1938-12-31
business_01473,C. A. Herpich Söhne,"Herpich Söhne Leipziger Str. 9 13, Berlin",,,,,,,1900-01-01,1945-12-31
business_01475,C. Becker & Co GmbH,"Westhafen 1, Berlin",,,,,,,1932-01-01,1941-12-31
business_01484,C. Leiser & Co,"e Frankfurter Str. 53, Berlin",,,,,,,1903-01-01,1937-12-31
business_01485,C. Malter,"Malter Landsberger Str.  91, Berlin",,,,,,,1900-01-01,1945-12-31
business_01487,C. N. Engelhard,"An der Schleuse 13, Berlin",,,,,,,1900-01-01,1938-12-31
business_01489,C. Preisel,"Preisel jewelry and precious metals Wilmersdorfer Str.  71, Berlin",,,,,,,1900-01-01,1945-12-31
business_01494,C. Stenzel,"( Trade ) Eingetragen im Handelsregister/ Gründung 1904 Erloschen 1938 Ostbahnhof ,  Berlin",,,,,,,1904-01-01,1938-12-31
business_01495,C. Wolfenstein & Co,"Köpenicker Str. 36/38, Berlin",,,,,,,1900-01-01,1941-12-31
business_01499,Cady Wolfsfeld,"Heiligegeiststr. 23, Berlin",,,,,,,1909-01-01,1939-12-31
business_01505,Café Riedel Inhaberin Gisela Herzog,"Belle-Alliance-Str. 13, Berlin",,,,,,,1903-01-01,1939-12-31
business_01523,Carl Cahn,"Französische Str. 60/61, Berlin",,,,,,,1903-01-01,1937-12-31
business_01527,Carl Eitig Zweigniederlassung Berlin,"4, Berlin",,,,,,,1925-01-01,1930-12-31
business_01555,Carl Hausdorf,"Leipziger Str. 101/102, Berlin",,,,,,,1904-01-01,1939-12-31
business_01545,Carl Ockler,"Prenzlauer Str. 13, Berlin",,,,,,,1901-01-01,1936-12-31
business_01546,Carl Oelsner,"Friedrichsgracht 57, Berlin",,,,,,,1904-01-01,1938-12-31
business_01550,Carl Pick Nachfolger,"Köpenicker Str. 150/151, Berlin",,,,,,,1900-01-01,1938-12-31
business_01534,Carl Schulz Berliner Eisenmöbel-Fabrik GmbH,"Hasenheide 9, Berlin",,,,,,,1932-01-01,1938-12-31
business_01535,Carl Schulz Erste Berliner Eisen-Möbel-Fabrik,"Hasenheide 9, Berlin",,,,,,,1900-01-01,1935-12-31
business_01566,"Carsch, Catharina Babette","Catharina Babette restaurants Altonaer Str. 5, Berlin",,,,,,,1900-01-01,1945-12-31
business_01572,Cellaro Luxuskarten-Fabrik GmbH,"Köpenicker Str. 46/49, Berlin",,,,,,,1923-01-01,1939-12-31
business_01578,Centrale für Melasseverwertung Alfred Lesser,"Siegmundshof 6, Berlin",,,,,,,1907-01-01,1938-12-31
business_01583,Ch. Angielzcyk,"Angielzcyk construction materials and fuel Strelitzer Str.  64, Berlin",,,,,,,1900-01-01,1945-12-31
business_01587,Ch. David Kost,"( Trade ) Eingetragen im Handelsregister/ Gründung 1919 Köpenicker Str. 33a,  Berlin",,,,,,,1919-01-01,1945-12-31
business_01594,Ch. Rolider,"Rolider leather and shoes Pariser Str.  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_01598,Chaim Eule,"Waßmannstr. 28, Berlin",,,,,,,1927-01-01,1938-12-31
business_01604,Chaim Kestenbaum,"Lothringer Str. 75, Berlin",,,,,,,1916-01-01,1938-12-31
business_01605,Chaim Korngut,"Chaim Korngut Krumme Str.  67, Berlin",,,,,,,1900-01-01,1945-12-31
business_01606,Chaim Krebs,"Chaim Krebs textiles and clothing Lothringer Str.  13, Berlin",,,,,,,1900-01-01,1945-12-31
business_01611,Charl. Gosseis,"Gosseis Lippehner Str.  35, Berlin",,,,,,,1900-01-01,1945-12-31
business_01620,Charlottenburger Schuhhaus,"Charlottenburger Schuhhaus leather and shoes Wilmersdorfer Str.  35, Berlin",,,,,,,1900-01-01,1945-12-31
business_01623,Charlottenburger Westend-Apotheke am Spandauer Berg Ella Handschuhmacher,"Spandauer Berg 10/12, Berlin",,,,,,,1936-01-01,1936-12-31
business_01633,Chemische Fabrik Dr. Seidel & Co GmbH,"Industr, Berlin",,,,,,,1937-01-01,1938-12-31
business_01655,Cigarettenfabrik Corida Inhaber Adolf Scheidemann,"Gollnowstr. 44, Berlin",,,,,,,1910-01-01,1936-12-31
business_01660,Cigarrenhaus Bartmann,"Cigarrenhaus Bartmann Nahrungs- und Genussmittel Konstanzer Str.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_01662,Cilly Courvoisier,"Cilly Courvoisier construction Elsasser Str.  25, Berlin",,,,,,,1900-01-01,1945-12-31
business_01664,Cilly Hamburger,"Cilly Hamburger Kurfürstendamm  229, Berlin",,,,,,,1900-01-01,1945-12-31
business_01667,Citographia,"Citographia publishing and printing Jerusalemer Str.  44, Berlin",,,,,,,1900-01-01,1945-12-31
business_01669,City-Cafébetriebsgesellschaft mbH,"Potsdamer Str. 136/138, Berlin",,,,,,,1928-01-01,1932-12-31
business_01680,Clemens Treibicz,"Clemens Treibicz textiles and clothing Bayreuther Str. 29, Berlin",,,,,,,1900-01-01,1945-12-31
business_01688,Cohn & Wertheim,"Prenzlauer Str. 36, Berlin",,,,,,,1900-01-01,1941-12-31
business_01693,"Cohn, Waldemar","Waldemar Eisenacher Str. 41, Berlin",,,,,,,1900-01-01,1945-12-31
business_01701,Columbia Matratzen Stempel & Co,"Lothringer Str. 46, Berlin",,,,,,,1935-01-01,1939-12-31
business_01702,Columbus-Apparate-Vertrieb,"Vertrieb chemicals and pharmaceuticals Nikolsburger Platz  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_01705,Concordia-Apotheke Dr. Max Haase Inhaber Theodor Kauf,,,,,,,,1903-01-01,1936-12-31
business_01713,Conrad Fließer,"er books and art Von-der-Heydt-Str.  1, Berlin",,,,,,,1900-01-01,1945-12-31
business_01719,Continental-Armaturen-Fabrik Gustav Salomon,"Köpenicker Str. 36/38, Berlin",,,,,,,1910-01-01,1933-12-31
business_01720,Continentale Papierwaren-Werke Büttner & Seidel GmbH,"Werner-Siemens-Str. 20/21, Berlin",,,,,,,1917-01-01,1940-12-31
business_01721,"Coriolan, Grundstücksverwertungs-GmbH","Burgherrnstr. 11, Berlin",,,,,,,1922-01-01,1945-12-31
business_01723,Cornelius Rohn,"Cornelius Rohn leather and shoes Kurfürstendamm  74, Berlin",,,,,,,1900-01-01,1945-12-31
business_01724,"Cornelius-Straße 4a Grundstücks-GmbH, z.Hd. v. Herrn E. A. K. Schönberg","Schönberg real estate Brückenallee 9, Berlin",,,,,,,1900-01-01,1945-12-31
business_01728,Cravattenfabrik Schindler & Co,"Waterlooufer 3, Berlin",,,,,,,1899-01-01,1938-12-31
business_01730,Crescendo Theaterverlag GmbH,"Jerusalemer Str. 46/49, Berlin",,,,,,,1924-01-01,1934-12-31
business_01736,Curt Ephraim,"Curt Ephraim Weidenweg  53, Berlin",,,,,,,1900-01-01,1945-12-31
business_01737,Curt Goldstein Webwarenfabrikate,"Bundesratsufer 9, Berlin",,,,,,,1935-01-01,1940-12-31
business_01738,Curt Gruenbaum,"Curt Gruenbaum electrical goods Marienburger Str.  26, Berlin",,,,,,,1900-01-01,1945-12-31
business_01740,Curt Landsberg,"Regentenstr. 20, Berlin",,,,,,,1907-01-01,1936-12-31
business_01745,"Curt Salomon, Metalle","Artilleriestr. 9, Berlin",,,,,,,1923-01-01,1940-12-31
business_01753,Cäsar Luft,"Prenzlauer Str. 46, Berlin",,,,,,,1921-01-01,1939-12-31
business_01767,D. L. Haim & Co GmbH,"Potsdamer Str. 129/130, Berlin",,,,,,,1926-01-01,1934-12-31
business_01775,D. Segal Inh. Hermann Goldner,"Dresdner Str. 75, Berlin",,,,,,,1902-01-01,1939-12-31
business_01776,D. Traurig,"technische Artikel Lothringer Str.  82, Berlin",,,,,,,1900-01-01,1945-12-31
business_01777,D. Woythaler,"Derflinger Str. 32/34, Berlin",,,,,,,1920-01-01,1938-12-31
business_01779,Dachpix Gesellschaft Klemann & Co GmbH,"Alt Moabit 75, Berlin",,,,,,,1905-01-01,1937-12-31
business_01781,Dagobert Koeppler,"Dagobert Koeppler textiles and clothing Wilhelmsaue  134, Berlin",,,,,,,1900-01-01,1945-12-31
business_01783,Dagobert Lissner,"Winterfeldstr. 45, Berlin",,,,,,,1935-01-01,1939-12-31
business_01786,Dagobert Wahlburg,"Gerviniusstr. 17, Berlin",,,,,,,1912-01-01,1939-12-31
business_01805,Dampfwäscherei Carola,"Dampfwäscherei Carola textiles and clothing Prinzen Allee  34, Berlin",,,,,,,1900-01-01,1945-12-31
business_01806,Dampfwäscherei Jäger Kreutzberger & Rosenberg,"Thüringerstr. 16, Berlin",,,,,,,1934-01-01,1939-12-31
business_01808,Danico Feinseifenfabrik GmbH,"Joachim-Friedrich-Str. 37/38, Berlin",,,,,,,1925-01-01,1938-12-31
business_01813,Daniel Milberg,"Daniel Milberg transportation Unter den Linden  38, Berlin",,,,,,,1900-01-01,1945-12-31
business_01814,Daniel Moses,"Daniel Moses jewelry and precious metals Greifswalder Str.  190, Berlin",,,,,,,1900-01-01,1945-12-31
business_01817,"Daniel, Klara","Klara Berliner Str. 24, Berlin",,,,,,,1900-01-01,1945-12-31
business_01820,"Danziger, Bruno","Bruno Berchtesgadener Str. 36, Berlin",,,,,,,1900-01-01,1945-12-31
business_01828,David Alpern,"Nettelbeckstr. 24, Berlin",,,,,,,1920-01-01,1940-12-31
business_01838,David Fischmann,"e Frankfurter Str. 87, Berlin",,,,,,,1920-01-01,1935-12-31
business_01839,David Goldberg,"Bischofstr. 6/8, Berlin",,,,,,,1924-01-01,1939-12-31
business_01840,David Gärtner,"David Gärtner textiles and clothing Landsberger Str.  90, Berlin",,,,,,,1900-01-01,1945-12-31
business_01842,David Herschkowitz,"David Herschkowitz Lippehner Str.  33, Berlin",,,,,,,1900-01-01,1945-12-31
business_01848,David Neger,"David Neger Wilhelmshöher Str.  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_01854,David Schönberg,"David Schönberg textiles and clothing Elberfelder Str.  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_01857,David Spritzer,"David Spritzer textiles and clothing Potsdamer Str.  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_01861,David Winer,"David Winer Möbel Heinrich-Roller-Str.  1, Berlin",,,,,,,1900-01-01,1945-12-31
business_01865,"David, Kurt","Kurt textiles and clothing Freisinger Str. 4, Berlin",,,,,,,1900-01-01,1945-12-31
business_01869,Defa Deutsche Export-GmbH,"( Trade ) Eingetragen im Handelsregister/ Gründung 1917 Erloschen 1936 Keine Angabe ,  Berlin",,,,,,,1917-01-01,1936-12-31
business_01877,Delej & Co,"Leipziger Str. 54/56, Berlin",,,,,,,1919-01-01,1938-12-31
business_01878,Delikatessen- und Conservenfabrik Delikafag AG,"Roederstr. 26, Berlin",,,,,,,1923-01-01,1939-12-31
business_01879,Demo Deutscher Montanhandel GmbH,"Hindersinstr. 3, Berlin",,,,,,,1925-01-01,1938-12-31
business_01880,Dentos Dental-Depot des Ostens Emil Cohen,"Copernikuststr. 23, Berlin",,,,,,,1930-01-01,1943-12-31
business_01883,Der Eierspezialist',"Bogen  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_01890,Der deutsche Qualitäts-Schuh,"Der deutsche Qualitäts-Schuh Potsdamer Str., Berlin",,,,,,,1900-01-01,1945-12-31
business_01896,Dettmar Lewin,"Dettmar Lewin jewelry and precious metals Landshuter Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_01901,Deutsch-Böhmische Kohlen-Handelsgesellschaft mbH,"Potsdamer Str. 127/128, Berlin",,,,,,,1914-01-01,1914-12-31
business_01903,Deutsch-Holländische Grunderwerbsgesellschaft mbH,"Prinz-Louis-Ferdinand-Str. 1, Berlin",,,,,,,1920-01-01,1937-12-31
business_01906,Deutsche Bahnspedition Schenker & Co GmbH,"Unter den Linden 39, Berlin",,,,,,,1919-01-01,1919-12-31
business_01909,Deutsche Compagnie Heitinger & Co,"Dresdner Str. 20, Berlin",,,,,,,1902-01-01,1933-12-31
