2025-08-15 16:17:26,532 - INFO - Starting geocoding process...
2025-08-15 16:17:26,534 - INFO - Backup created: /Users/samfrons/Desktop/storymaps/data/storymaps.json.backup_20250815_161726
2025-08-15 16:17:26,542 - INFO - Loaded 4000 entries
2025-08-15 16:17:26,542 - INFO - Found 3898 entries needing geocoding
2025-08-15 16:17:26,543 - INFO - Processing 2495 unique addresses
2025-08-15 16:19:09,366 - INFO - Geocoded: Adalbertstr. 16, Berlin -> (52.5017769, 13.4198852) confidence: 8.875486381318407e-05
2025-08-15 16:19:09,366 - INFO - Updated Adalbert-Apotheke Walter Jacoby: (52.5017769, 13.4198852)
2025-08-15 16:19:09,366 - INFO - Processing address 78/2495: Allensteinerstr. 39, Berlin
2025-08-15 16:19:16,145 - WARNING - Failed to geocode: Allensteinerstr. 39, Berlin
2025-08-15 16:19:16,146 - ERROR - Failed to geocode address: Allensteinerstr. 39, Berlin
2025-08-15 16:19:16,146 - INFO - Processing address 79/2495: Münzstr. 14, Berlin
2025-08-15 16:19:17,847 - INFO - Geocoded: Münzstr. 14, Berlin -> (52.524712, 13.4077231) confidence: 8.875486381318407e-05
2025-08-15 16:19:17,847 - INFO - Updated Adam's Cigarrenfabriken: (52.524712, 13.4077231)
2025-08-15 16:19:17,847 - INFO - Processing address 80/2495: Klosterstr. 92, Berlin
2025-08-15 16:19:20,094 - INFO - Geocoded: Klosterstr. 92, Berlin -> (52.5186603, 13.4113815) confidence: 0.33382026067444703
2025-08-15 16:19:20,094 - INFO - Updated Adebek Auskunftei GmbH: (52.5186603, 13.4113815)
2025-08-15 16:19:20,094 - INFO - Processing address 81/2495: Kommandantenstr. 84, Berlin
2025-08-15 16:19:21,801 - INFO - Geocoded: Kommandantenstr. 84, Berlin -> (52.433473, 13.2930555) confidence: 8.875486381318407e-05
2025-08-15 16:19:21,801 - INFO - Updated Adedap Julius Gold: (52.43389038381304, 13.293000488283186)
2025-08-15 16:19:21,801 - INFO - Updated Benno Glogauer: (52.43379171530591, 13.292436328893267)
2025-08-15 16:19:21,801 - INFO - Processing address 82/2495: 2, Berlin
2025-08-15 16:19:21,801 - WARNING - Incomplete address detected: 2, Berlin
2025-08-15 16:19:21,801 - ERROR - Failed to geocode address: 2, Berlin
2025-08-15 16:19:21,801 - INFO - Processing address 83/2495: Flotowstr. 8, Berlin
2025-08-15 16:19:23,577 - INFO - Geocoded: Flotowstr. 8, Berlin -> (52.3798848, 13.3930743) confidence: 4.974670023646933e-05
2025-08-15 16:19:23,578 - INFO - Updated Ader, Rosa, geb. Weinberg: (52.3798704219826, 13.392861502055153)
2025-08-15 16:19:23,578 - INFO - Updated Blach, Siegfried: (52.38011779970584, 13.39246185889761)
2025-08-15 16:19:23,578 - INFO - Processing address 84/2495: Saarlandstr.  52, Berlin
2025-08-15 16:19:29,872 - WARNING - Failed to geocode: Saarlandstr.  52, Berlin
2025-08-15 16:19:29,872 - ERROR - Failed to geocode address: Saarlandstr.  52, Berlin
2025-08-15 16:19:29,872 - INFO - Processing address 85/2495: Charlottenstr. 22, Berlin
2025-08-15 16:19:31,720 - INFO - Geocoded: Charlottenstr. 22, Berlin -> (52.5364297, 13.2036722) confidence: 8.875486381318407e-05
2025-08-15 16:19:31,720 - INFO - Updated Adler & Baranski: (52.536781024690235, 13.20412343212115)
2025-08-15 16:19:31,720 - INFO - Updated Berthold Baumgarten: (52.53683294530089, 13.203654573553163)
2025-08-15 16:19:31,720 - INFO - Processing address 86/2495: Friedrichstr. 2, Berlin
2025-08-15 16:19:33,611 - INFO - Geocoded: Friedrichstr. 2, Berlin -> (52.4470689, 13.6245399) confidence: 8.875486381318407e-05
2025-08-15 16:19:33,611 - INFO - Updated Adler & Oppenheimer AG: (52.44665447815509, 13.625111895902167)
2025-08-15 16:19:33,611 - INFO - Updated Franz Fei & Noack: (52.446994014008126, 13.624907659433973)
2025-08-15 16:19:33,611 - INFO - Updated Gebrüder Abrahamsohn: (52.44747887651743, 13.624002377275977)
2025-08-15 16:19:33,611 - INFO - Processing address 87/2495: Schicklerstr. 6, Berlin
2025-08-15 16:19:35,071 - INFO - Geocoded: Schicklerstr. 6, Berlin -> (52.5160589, 13.4157154) confidence: 8.875486381318407e-05
2025-08-15 16:19:35,071 - INFO - Updated Adler & Oppenheimer GmbH: (52.5160589, 13.4157154)
2025-08-15 16:19:35,071 - INFO - Processing address 88/2495: 1, Berlin
2025-08-15 16:19:35,071 - WARNING - Incomplete address detected: 1, Berlin
2025-08-15 16:19:35,071 - ERROR - Failed to geocode address: 1, Berlin
2025-08-15 16:19:35,071 - INFO - Processing address 89/2495: 125, Berlin
2025-08-15 16:19:35,071 - WARNING - Incomplete address detected: 125, Berlin
2025-08-15 16:19:35,071 - ERROR - Failed to geocode address: 125, Berlin
2025-08-15 16:19:35,071 - INFO - Processing address 90/2495: 91, Berlin
2025-08-15 16:19:35,071 - WARNING - Incomplete address detected: 91, Berlin
2025-08-15 16:19:35,071 - ERROR - Failed to geocode address: 91, Berlin
2025-08-15 16:19:35,071 - INFO - Processing address 91/2495: Hauptstr. 3, Berlin
2025-08-15 16:19:39,347 - INFO - Geocoded: Hauptstr. 3, Berlin -> (52.4901185, 13.3596337) confidence: 8.875486381318407e-05
2025-08-15 16:19:39,348 - INFO - Updated Adler-Apotheke Zehlendorf Dr. Georg Plack: (52.4901185, 13.3596337)
2025-08-15 16:19:39,348 - INFO - Processing address 92/2495: Bleibtreustr.  40, Berlin
2025-08-15 16:19:41,248 - INFO - Geocoded: Bleibtreustr.  40, Berlin -> (52.5025409, 13.3197934) confidence: 8.875486381318407e-05
2025-08-15 16:19:41,248 - INFO - Updated Adler-Drogerie, Herbert Weiß: (52.5025409, 13.3197934)
2025-08-15 16:19:41,248 - INFO - Processing address 93/2495: 16, Berlin
2025-08-15 16:19:41,248 - WARNING - Incomplete address detected: 16, Berlin
2025-08-15 16:19:41,248 - ERROR - Failed to geocode address: 16, Berlin
2025-08-15 16:19:41,248 - INFO - Processing address 94/2495: Chausseestr. 59, Berlin
2025-08-15 16:19:43,442 - INFO - Geocoded: Chausseestr. 59, Berlin -> (52.536944, 13.3758916) confidence: 8.875486381318407e-05
2025-08-15 16:19:43,442 - INFO - Updated Adler-Maschinenfabrik Karl Frühling: (52.536944, 13.3758916)
2025-08-15 16:19:43,442 - INFO - Processing address 95/2495: Admiralstr. 31/32, Berlin
2025-08-15 16:19:45,226 - INFO - Geocoded: Admiralstr. 31/32, Berlin -> (52.495275, 13.4152078) confidence: 0.05342208819714653
2025-08-15 16:19:45,226 - INFO - Updated Admiral Apotheke Siegfried Fink: (52.495275, 13.4152078)
2025-08-15 16:19:45,226 - INFO - Processing address 96/2495: Bischofstr. 25/26, Berlin
2025-08-15 16:19:51,946 - WARNING - Failed to geocode: Bischofstr. 25/26, Berlin
2025-08-15 16:19:51,948 - ERROR - Failed to geocode address: Bischofstr. 25/26, Berlin
2025-08-15 16:19:51,948 - INFO - Processing address 97/2495: Dircksenstr. 28, Berlin
2025-08-15 16:19:53,486 - INFO - Geocoded: Dircksenstr. 28, Berlin -> (52.5234318, 13.4071408) confidence: 0.05342208819714653
2025-08-15 16:19:53,486 - INFO - Updated Adolf A. Weinberg: (52.5234318, 13.4071408)
2025-08-15 16:19:53,486 - INFO - Processing address 98/2495: 86, Berlin
2025-08-15 16:19:53,486 - WARNING - Incomplete address detected: 86, Berlin
2025-08-15 16:19:53,486 - ERROR - Failed to geocode address: 86, Berlin
2025-08-15 16:19:53,486 - INFO - Processing address 99/2495: Rosenstr. 17, Berlin
2025-08-15 16:19:55,088 - INFO - Geocoded: Rosenstr. 17, Berlin -> (52.4461556, 13.5772867) confidence: 8.875486381318407e-05
2025-08-15 16:19:55,088 - INFO - Updated Adolf Apfelbaum: (52.44643370168017, 13.577893630881228)
2025-08-15 16:19:55,088 - INFO - Updated Eizenschmidt & Co: (52.44623299985867, 13.577770376721206)
2025-08-15 16:19:55,088 - INFO - Processing address 100/2495: 62, Berlin
2025-08-15 16:19:55,088 - WARNING - Incomplete address detected: 62, Berlin
2025-08-15 16:19:55,088 - ERROR - Failed to geocode address: 62, Berlin
2025-08-15 16:19:55,089 - INFO - Progress: 100/2495 addresses processed
2025-08-15 16:19:55,125 - INFO - Processing address 101/2495: Hausvogteiplatz 5, Berlin
2025-08-15 16:19:56,701 - INFO - Geocoded: Hausvogteiplatz 5, Berlin -> (52.5130469, 13.3953731) confidence: 8.875486381318407e-05
2025-08-15 16:19:56,701 - INFO - Updated Adolf Auser & Co: (52.5130469, 13.3953731)
2025-08-15 16:19:56,701 - INFO - Processing address 102/2495: Leonhardtstr.  8, Berlin
2025-08-15 16:19:58,235 - INFO - Geocoded: Leonhardtstr.  8, Berlin -> (52.5056735, 13.2974386) confidence: 8.875486381318407e-05
2025-08-15 16:19:58,235 - INFO - Updated Adolf Badt: (52.5056735, 13.2974386)
2025-08-15 16:19:58,235 - INFO - Processing address 103/2495: 23, Berlin
2025-08-15 16:19:58,235 - WARNING - Incomplete address detected: 23, Berlin
2025-08-15 16:19:58,235 - ERROR - Failed to geocode address: 23, Berlin
2025-08-15 16:19:58,235 - INFO - Processing address 104/2495: Chausseestr. 131, Berlin
2025-08-15 16:19:59,807 - INFO - Geocoded: Chausseestr. 131, Berlin -> (52.5274482, 13.3864664) confidence: 8.875486381318407e-05
2025-08-15 16:19:59,807 - INFO - Updated Adolf Ballan: (52.52774620634265, 13.386837740992311)
2025-08-15 16:19:59,807 - INFO - Updated Blitz Möbel- und Warenvertrieb Max Grebler: (52.52787861316095, 13.38638999151711)
2025-08-15 16:19:59,807 - INFO - Processing address 105/2495: Oberwallstr. 20, Berlin
2025-08-15 16:20:01,437 - INFO - Geocoded: Oberwallstr. 20, Berlin -> (52.5140535, 13.397144) confidence: 8.875486381318407e-05
2025-08-15 16:20:01,437 - INFO - Updated Adolf Becker: (52.51448110135353, 13.397280749899787)
2025-08-15 16:20:01,437 - INFO - Updated B. & E. Sachs: (52.51363486352879, 13.397222246386233)
2025-08-15 16:20:01,437 - INFO - Processing address 106/2495: 111, Berlin
2025-08-15 16:20:01,437 - WARNING - Incomplete address detected: 111, Berlin
2025-08-15 16:20:01,437 - ERROR - Failed to geocode address: 111, Berlin
2025-08-15 16:20:01,437 - INFO - Processing address 107/2495: Meineckestr. 24, Berlin
2025-08-15 16:20:07,748 - WARNING - Failed to geocode: Meineckestr. 24, Berlin
2025-08-15 16:20:07,749 - ERROR - Failed to geocode address: Meineckestr. 24, Berlin
2025-08-15 16:20:07,749 - INFO - Processing address 108/2495: Adolf Bielschowski textiles and clothing Oberlandgarten  26, Berlin
2025-08-15 16:20:13,182 - WARNING - Failed to geocode: Adolf Bielschowski textiles and clothing Oberlandgarten  26, Berlin
2025-08-15 16:20:13,184 - ERROR - Failed to geocode address: Adolf Bielschowski textiles and clothing Oberlandgarten  26, Berlin
2025-08-15 16:20:13,184 - INFO - Processing address 109/2495: Kantstr.  130, Berlin
2025-08-15 16:20:15,377 - INFO - Geocoded: Kantstr.  130, Berlin -> (52.5060868, 13.3144163) confidence: 8.875486381318407e-05
2025-08-15 16:20:15,378 - INFO - Updated Adolf Bloch: (52.5060868, 13.3144163)
2025-08-15 16:20:15,378 - INFO - Processing address 110/2495: Alt Moabit 111, Berlin
2025-08-15 16:20:17,151 - INFO - Geocoded: Alt Moabit 111, Berlin -> (52.5240801, 13.3516205) confidence: 8.875486381318407e-05
2025-08-15 16:20:17,151 - INFO - Updated Adolf Boese: (52.5240801, 13.3516205)
2025-08-15 16:20:17,151 - INFO - Processing address 111/2495: Poststr. 7/8, Berlin
2025-08-15 16:20:20,652 - INFO - Geocoded: Poststr. 7/8, Berlin -> (52.5162686, 13.4070105) confidence: 0.21935002950294058
2025-08-15 16:20:20,652 - INFO - Updated Adolf Brieger: (52.51652878197921, 13.407303733814409)
2025-08-15 16:20:20,652 - INFO - Updated B. B. Berufs-Bekleidung Waldstein & Co: (52.5165395548545, 13.407639718245848)
2025-08-15 16:20:20,652 - INFO - Updated Bodenstein & Alexander: (52.51627961083151, 13.406394891934763)
2025-08-15 16:20:20,652 - INFO - Updated Gabriel Hirsch: (52.515952456165586, 13.406716569854298)
2025-08-15 16:20:20,652 - INFO - Updated Georg Israel: (52.51631004096658, 13.406511851774086)
2025-08-15 16:20:20,652 - INFO - Processing address 112/2495: Wittelsbacherstr. 28, Berlin
2025-08-15 16:20:22,126 - INFO - Geocoded: Wittelsbacherstr. 28, Berlin -> (52.3834298, 13.4183112) confidence: 8.875486381318407e-05
2025-08-15 16:20:22,126 - INFO - Updated Adolf Brill: (52.3834298, 13.4183112)
2025-08-15 16:20:22,126 - INFO - Processing address 113/2495: Charlottenstr. 71, Berlin
2025-08-15 16:20:23,633 - INFO - Geocoded: Charlottenstr. 71, Berlin -> (52.5097878, 13.3917419) confidence: 8.875486381318407e-05
2025-08-15 16:20:23,633 - INFO - Updated Adolf Brotzen: (52.510006710219024, 13.39141771812901)
2025-08-15 16:20:23,633 - INFO - Updated Borger & Joffe: (52.50937657585476, 13.392371166480315)
2025-08-15 16:20:23,633 - INFO - Processing address 114/2495: Charlottenstr. 28, Berlin
2025-08-15 16:20:25,216 - INFO - Geocoded: Charlottenstr. 28, Berlin -> (52.4353555, 13.3391672) confidence: 8.875486381318407e-05
2025-08-15 16:20:25,216 - INFO - Updated Adolf Bruck: (52.435601593099804, 13.338623206206291)
2025-08-15 16:20:25,216 - INFO - Updated Erich Verständig: (52.435536466611154, 13.338837332721193)
2025-08-15 16:20:25,216 - INFO - Processing address 115/2495: Frankfurter Allee 89, Berlin
2025-08-15 16:20:27,353 - INFO - Geocoded: Frankfurter Allee 89, Berlin -> (52.5142784, 13.4714507) confidence: 8.875486381318407e-05
2025-08-15 16:20:27,353 - INFO - Updated Adolf Brünn Nachf.: (52.5142784, 13.4714507)
2025-08-15 16:20:27,353 - INFO - Processing address 116/2495: Jakobstr. 81/82, Berlin
2025-08-15 16:20:28,963 - INFO - Geocoded: Jakobstr. 81/82, Berlin -> (52.5101084, 13.4077872) confidence: 8.875486381318407e-05
2025-08-15 16:20:28,964 - INFO - Updated Adolf Cohn Agentur und Commission: (52.5101084, 13.4077872)
2025-08-15 16:20:28,964 - INFO - Processing address 117/2495: 144, Berlin
2025-08-15 16:20:28,964 - WARNING - Incomplete address detected: 144, Berlin
2025-08-15 16:20:28,964 - ERROR - Failed to geocode address: 144, Berlin
2025-08-15 16:20:28,964 - INFO - Processing address 118/2495: Oranienstr. 179, Berlin
2025-08-15 16:20:30,652 - INFO - Geocoded: Oranienstr. 179, Berlin -> (52.5009546, 13.4198907) confidence: 8.875486381318407e-05
2025-08-15 16:20:30,653 - INFO - Updated Adolf Dannemann: (52.5009546, 13.4198907)
2025-08-15 16:20:30,653 - INFO - Processing address 119/2495: Ritterstr. 90, Berlin
2025-08-15 16:20:32,249 - INFO - Geocoded: Ritterstr. 90, Berlin -> (52.5026126, 13.4052088) confidence: 8.875486381318407e-05
2025-08-15 16:20:32,249 - INFO - Updated Adolf David: (52.502948627762585, 13.405726930240357)
2025-08-15 16:20:32,250 - INFO - Updated Albert Schön: (52.50234765675532, 13.405469328677206)
2025-08-15 16:20:32,250 - INFO - Processing address 120/2495: Schlüterstr.  9, Berlin
2025-08-15 16:20:34,752 - INFO - Geocoded: Schlüterstr.  9, Berlin -> (52.5094404, 13.3177659) confidence: 8.875486381318407e-05
2025-08-15 16:20:34,752 - INFO - Updated Adolf Dresler: (52.5094404, 13.3177659)
2025-08-15 16:20:34,752 - INFO - Processing address 121/2495: 12, Berlin
2025-08-15 16:20:34,752 - WARNING - Incomplete address detected: 12, Berlin
2025-08-15 16:20:34,752 - ERROR - Failed to geocode address: 12, Berlin
2025-08-15 16:20:34,752 - INFO - Processing address 122/2495: Hausvogteiplatz 12, Berlin
2025-08-15 16:20:36,213 - INFO - Geocoded: Hausvogteiplatz 12, Berlin -> (52.5126827, 13.3975361) confidence: 8.875486381318407e-05
2025-08-15 16:20:36,213 - INFO - Updated Adolf Ephraim: (52.51253883704914, 13.39742076309418)
2025-08-15 16:20:36,213 - INFO - Updated Baer & Salomon: (52.51299065899256, 13.398134834789893)
2025-08-15 16:20:36,213 - INFO - Updated E. Volkmar & Co: (52.51303722175265, 13.397344519387762)
2025-08-15 16:20:36,213 - INFO - Updated Edmund Ascher & Co: (52.51293326455316, 13.397208744362652)
2025-08-15 16:20:36,213 - INFO - Processing address 123/2495: Alte Schönhauser 46, Berlin
2025-08-15 16:20:37,832 - INFO - Geocoded: Alte Schönhauser 46, Berlin -> (52.5266247, 13.4078977) confidence: 8.875486381318407e-05
2025-08-15 16:20:37,832 - INFO - Updated Adolf Feinberg: (52.5266247, 13.4078977)
2025-08-15 16:20:37,832 - INFO - Processing address 124/2495: Burgstr. 27, Berlin
2025-08-15 16:20:39,805 - INFO - Geocoded: Burgstr. 27, Berlin -> (52.5215293, 13.4008138) confidence: 8.875486381318407e-05
2025-08-15 16:20:39,805 - INFO - Updated Adolf Fertig: (52.52161041389598, 13.400874813035651)
2025-08-15 16:20:39,805 - INFO - Updated Cohn & Bernstein: (52.52148113042767, 13.401041314487825)
2025-08-15 16:20:39,805 - INFO - Updated Dienes & Friedheim: (52.521889755841435, 13.401090444761241)
2025-08-15 16:20:39,805 - INFO - Processing address 125/2495: 25/26, Berlin
2025-08-15 16:20:43,596 - INFO - Geocoded: 25/26, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 16:20:43,597 - INFO - Updated Adolf Fraenkel & Co: (52.51083881234168, 13.398396632169105)
2025-08-15 16:20:43,597 - INFO - Updated Adolf Schubert: (52.51066905971222, 13.39879791919979)
2025-08-15 16:20:43,597 - INFO - Processing address 126/2495: Langhannsstr.  144, Berlin
2025-08-15 16:20:48,952 - WARNING - Failed to geocode: Langhannsstr.  144, Berlin
2025-08-15 16:20:48,952 - ERROR - Failed to geocode address: Langhannsstr.  144, Berlin
2025-08-15 16:20:48,952 - INFO - Processing address 127/2495: Zimmerstr.  21, Berlin
2025-08-15 16:20:50,623 - INFO - Geocoded: Zimmerstr.  21, Berlin -> (52.5081653, 13.3982488) confidence: 0.07085170629346904
2025-08-15 16:20:50,623 - INFO - Updated Adolf Friedmann: (52.5081653, 13.3982488)
2025-08-15 16:20:50,623 - INFO - Processing address 128/2495: Brückenstr. 6, Berlin
2025-08-15 16:20:52,667 - INFO - Geocoded: Brückenstr. 6, Berlin -> (52.5135789, 13.418481) confidence: 8.875486381318407e-05
2025-08-15 16:20:52,667 - INFO - Updated Adolf Fuchs: (52.5135789, 13.418481)
2025-08-15 16:20:52,667 - INFO - Processing address 129/2495: 20, Berlin
2025-08-15 16:20:52,667 - WARNING - Incomplete address detected: 20, Berlin
2025-08-15 16:20:52,667 - ERROR - Failed to geocode address: 20, Berlin
2025-08-15 16:20:52,667 - INFO - Processing address 130/2495: Fasanenstr. 48, Berlin
2025-08-15 16:20:54,178 - INFO - Geocoded: Fasanenstr. 48, Berlin -> (52.4958925, 13.3266571) confidence: 8.875486381318407e-05
2025-08-15 16:20:54,178 - INFO - Updated Adolf Fürst: (52.4958925, 13.3266571)
2025-08-15 16:20:54,178 - INFO - Processing address 131/2495: Niebuhrstr.  61, Berlin
2025-08-15 16:20:55,646 - INFO - Geocoded: Niebuhrstr.  61, Berlin -> (52.5044194, 13.3103982) confidence: 8.875486381318407e-05
2025-08-15 16:20:55,646 - INFO - Updated Adolf Gabriel: (52.5044194, 13.3103982)
2025-08-15 16:20:55,646 - INFO - Processing address 132/2495: Linienstr. 224, Berlin
2025-08-15 16:20:57,322 - INFO - Geocoded: Linienstr. 224, Berlin -> (52.5280575, 13.4099153) confidence: 8.875486381318407e-05
2025-08-15 16:20:57,322 - INFO - Updated Adolf Galanty: (52.5280575, 13.4099153)
2025-08-15 16:20:57,322 - INFO - Processing address 133/2495: Hausvogteiplatz 11, Berlin
2025-08-15 16:20:58,995 - INFO - Geocoded: Hausvogteiplatz 11, Berlin -> (52.512392, 13.397407) confidence: 8.875486381318407e-05
2025-08-15 16:20:58,995 - INFO - Updated Adolf Gehr: (52.51244575961709, 13.397751667652434)
2025-08-15 16:20:58,995 - INFO - Updated Bradt, Hirschfeld & Co: (52.51258483844315, 13.397147182417376)
2025-08-15 16:20:58,995 - INFO - Updated Briese & Löpert in Liqu.: (52.51274173775746, 13.397085093687437)
2025-08-15 16:20:58,995 - INFO - Updated Embeco Moderne Backfischkonfektion GmbH: (52.51260659424238, 13.397908628872205)
2025-08-15 16:20:58,995 - INFO - Updated Gebr. Lewy Blusen u. Kleider: (52.51252909330317, 13.39781756410262)
2025-08-15 16:20:58,995 - INFO - Processing address 134/2495: Wrangelstr.  89, Berlin
2025-08-15 16:21:00,778 - INFO - Geocoded: Wrangelstr.  89, Berlin -> (52.4994771, 13.440017) confidence: 8.875486381318407e-05
2025-08-15 16:21:00,778 - INFO - Updated Adolf Gerber (Schuhhaus Gerber): (52.4994771, 13.440017)
2025-08-15 16:21:00,778 - INFO - Processing address 135/2495: 35, Berlin
2025-08-15 16:21:00,779 - WARNING - Incomplete address detected: 35, Berlin
2025-08-15 16:21:00,779 - ERROR - Failed to geocode address: 35, Berlin
2025-08-15 16:21:00,779 - INFO - Processing address 136/2495: Prinzenstr. 34, Berlin
2025-08-15 16:21:02,395 - INFO - Geocoded: Prinzenstr. 34, Berlin -> (52.4440449, 13.3834892) confidence: 8.875486381318407e-05
2025-08-15 16:21:02,395 - INFO - Updated Adolf Grünstein: (52.44448632049854, 13.383843063379851)
2025-08-15 16:21:02,395 - INFO - Updated Briefumschlagfabrik Bach & Co GmbH: (52.44445021218366, 13.383046989100531)
2025-08-15 16:21:02,395 - INFO - Processing address 137/2495: Burgstr. 25, Berlin
